Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours
126,3,Dig burrow,Sand Area,Adult,{},{}
127,6,None,Around Mound,Pup,{7},{7;8}
127,11,Raised Guarding (Vigilant),Mound,Adult,{16},{13;16}
127,13,Raised Guarding (Vigilant),Mound,Adult,{},{16;11}
127,7,None,Around Mound,Pup,{6},{6;8}
127,15,Dig burrow,Sand Area,Adult,{},{}
127,16,Moving,Mound,Adult,{11},{13;11}
127,8,None,Around Mound,Pup,{},{6;7}
127,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
127,3,Dig burrow,Sand Area,Adult,{},{}
128,6,None,Around Mound,Pup,{7},{7;8}
128,11,Raised Guarding (Vigilant),Mound,Adult,{16},{13;16}
128,13,Raised Guarding (Vigilant),Mound,Adult,{},{16;11}
128,7,None,Around Mound,Pup,{6},{6;8}
128,15,Dig burrow,Sand Area,Adult,{},{}
128,16,Moving,Mound,Adult,{11},{13;11}
128,8,None,Around Mound,Pup,{},{6;7}
128,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
128,3,Dig burrow,Sand Area,Adult,{},{}
129,6,None,Around Mound,Pup,{7},{7;8}
129,11,Raised Guarding (Vigilant),Mound,Adult,{16},{13;16}
129,13,Raised Guarding (Vigilant),Mound,Adult,{},{16;11}
129,7,None,Around Mound,Pup,{6},{6;8}
129,15,Dig burrow,Sand Area,Adult,{},{}
129,16,Moving,Mound,Adult,{11},{13;11}
129,8,None,Around Mound,Pup,{},{6;7}
129,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
129,3,Dig burrow,Sand Area,Adult,{},{}
130,6,None,Around Mound,Pup,{7},{7;8}
130,11,Raised Guarding (Vigilant),Mound,Adult,{16},{13;16}
130,13,Raised Guarding (Vigilant),Mound,Adult,{},{16;11}
130,7,None,Around Mound,Pup,{6},{6;8}
130,15,Dig burrow,Sand Area,Adult,{},{}
130,16,Raised Guarding (Vigilant),Mound,Adult,{11},{13;11}
130,8,None,Around Mound,Pup,{},{6;7}
130,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
130,3,Dig burrow,Sand Area,Adult,{},{}
131,6,None,Around Mound,Pup,{7},{7;8}
131,11,Raised Guarding (Vigilant),Mound,Adult,{},{13}
131,13,Raised Guarding (Vigilant),Mound,Adult,{},{11}
131,7,None,Around Mound,Pup,{6},{6;8}
131,15,Dig burrow,Sand Area,Adult,{},{}
131,8,None,Around Mound,Pup,{},{6;7}
131,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
131,3,Dig burrow,Sand Area,Adult,{},{}
132,6,None,Around Mound,Pup,{7},{7;8}
132,11,Raised Guarding (Vigilant),Mound,Adult,{16},{13;16}
132,13,Raised Guarding (Vigilant),Mound,Adult,{},{16;11}
132,7,None,Around Mound,Pup,{6},{6;8}
132,15,Dig burrow,Sand Area,Adult,{},{}
132,16,Moving,Mound,Adult,{11},{13;11}
132,8,None,Around Mound,Pup,{},{6;7}
132,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
132,3,Dig burrow,Sand Area,Adult,{},{}
133,6,None,Around Mound,Pup,{7},{7;8}
133,11,Raised Guarding (Vigilant),Mound,Adult,{},{13;16}
133,13,Raised Guarding (Vigilant),Mound,Adult,{},{11}
133,7,None,Around Mound,Pup,{6},{6;8}
133,15,Dig burrow,Sand Area,Adult,{},{}
133,16,Raised Guarding (Vigilant),Mound,Adult,{},{11}
133,8,None,Around Mound,Pup,{},{6;7}
133,19,Moving,Mound,Adult,{},{}
133,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
133,3,Dig burrow,Sand Area,Adult,{},{}
134,6,None,Around Mound,Pup,{7},{7;8}
134,11,Raised Guarding (Vigilant),Mound,Adult,{},{13;16}
134,13,Raised Guarding (Vigilant),Mound,Adult,{},{11}
134,7,None,Around Mound,Pup,{6},{6;19;8}
134,15,Dig burrow,Sand Area,Adult,{},{}
134,16,Raised Guarding (Vigilant),Mound,Adult,{},{11}
134,8,None,Around Mound,Pup,{},{6;7}
134,19,Moving,Around Mound,Adult,{},{7}
134,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
134,3,Dig burrow,Sand Area,Adult,{},{}
135,6,None,Around Mound,Pup,{7},{19;7;8}
135,11,Raised Guarding (Vigilant),Mound,Adult,{},{13;16}
135,13,Raised Guarding (Vigilant),Mound,Adult,{},{11}
135,7,None,Around Mound,Pup,{6;19},{6;19;8}
135,15,Dig burrow,Sand Area,Adult,{},{}
135,16,Raised Guarding (Vigilant),Mound,Adult,{},{11}
135,8,None,Around Mound,Pup,{},{6;7}
135,19,Moving,Around Mound,Adult,{7},{6;7}
135,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
135,3,Dig burrow,Sand Area,Adult,{},{}
136,6,None,Around Mound,Pup,{19;7},{19;7;8}
136,11,Raised Guarding (Vigilant),Mound,Adult,{16},{13;16}
136,13,Raised Guarding (Vigilant),Mound,Adult,{},{16;11}
136,7,None,Around Mound,Pup,{6;19},{6;19;8}
136,15,Dig burrow,Sand Area,Adult,{},{}
136,16,Moving,Mound,Adult,{11},{13;11}
136,8,None,Around Mound,Pup,{},{6;19;7}
136,19,Interact with pup,Around Mound,Adult,{6;7},{6;7;8}
136,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
136,3,Dig burrow,Sand Area,Adult,{},{}
137,6,None,Around Mound,Pup,{19;7},{19;7;8}
137,11,Raised Guarding (Vigilant),Mound,Adult,{16},{13;16}
137,13,Raised Guarding (Vigilant),Mound,Adult,{},{16;11}
137,7,None,Around Mound,Pup,{6;19},{6;19;8}
137,15,Dig burrow,Sand Area,Adult,{},{}
137,16,Moving,Mound,Adult,{11},{13;11}
137,8,None,Around Mound,Pup,{},{6;19;7}
137,19,Low sitting/standing (stationary),Around Mound,Adult,{6;7},{6;7;8}
137,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
137,3,Dig burrow,Sand Area,Adult,{},{}
138,6,None,Around Mound,Pup,{19;7},{19;7;8}
138,11,Raised Guarding (Vigilant),Mound,Adult,{16},{13;16}
138,13,Raised Guarding (Vigilant),Mound,Adult,{},{16;11}
138,7,None,Around Mound,Pup,{6;19},{6;19;8}
138,15,Dig burrow,Sand Area,Adult,{},{}
138,16,Moving,Mound,Adult,{11},{13;11}
138,8,None,Around Mound,Pup,{},{6;19;7}
138,19,Low sitting/standing (stationary),Around Mound,Adult,{6;7},{6;7;8}
138,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
138,3,Dig burrow,Sand Area,Adult,{},{}
139,6,None,Around Mound,Pup,{19;7},{19;7;8}
139,11,Raised Guarding (Vigilant),Mound,Adult,{16},{13;16}
139,13,Raised Guarding (Vigilant),Mound,Adult,{},{16;11}
139,7,None,Around Mound,Pup,{6;19},{6;19;8}
139,15,Dig burrow,Sand Area,Adult,{},{}
139,16,Moving,Mound,Adult,{11},{13;11}
139,8,None,Around Mound,Pup,{},{6;19;7}
139,19,Interact with pup,Around Mound,Adult,{6;7},{6;7;8}
139,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
139,3,Moving,Sand Area,Adult,{},{}
140,6,None,Around Mound,Pup,{19;7},{19;7;8}
140,11,Raised Guarding (Vigilant),Mound,Adult,{16},{13;16}
140,13,Raised Guarding (Vigilant),Mound,Adult,{},{16;11}
140,7,None,Around Mound,Pup,{6;19},{6;19;8}
140,15,Dig burrow,Sand Area,Adult,{},{}
140,16,Moving,Mound,Adult,{11},{13;11}
140,8,None,Around Mound,Pup,{},{6;19;7}
140,19,Interact with pup,Around Mound,Adult,{6;7},{6;7;8}
140,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
140,3,Moving,Sand Area,Adult,{},{}
141,6,None,Around Mound,Pup,{19;7},{19;7;8}
141,11,Raised Guarding (Vigilant),Mound,Adult,{},{13;16}
141,13,Raised Guarding (Vigilant),Mound,Adult,{},{11}
141,7,None,Around Mound,Pup,{6;19},{6;19;8}
141,15,Dig burrow,Sand Area,Adult,{},{}
141,16,Moving,Mound,Adult,{},{11}
141,8,None,Around Mound,Pup,{},{6;19;7}
141,19,Interact with pup,Around Mound,Adult,{6;7},{6;7;8}
141,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
141,3,Moving,Sand Area,Adult,{},{}
142,6,None,Around Mound,Pup,{3;7},{3;7;8}
142,11,Raised Guarding (Vigilant),Mound,Adult,{},{13}
142,13,Raised Guarding (Vigilant),Mound,Adult,{},{11}
142,7,None,Around Mound,Pup,{6},{6;3;8}
142,15,Dig burrow,Sand Area,Adult,{},{}
142,16,Moving,Mound,Adult,{},{}
142,8,None,Around Mound,Pup,{},{6;3;7}
142,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
142,3,Interact with pup,Around Mound,Adult,{6},{6;7;8}
143,6,None,Around Mound,Pup,{3;7},{3;7;8}
143,11,Raised Guarding (Vigilant),Mound,Adult,{},{13}
143,13,Raised Guarding (Vigilant),Mound,Adult,{},{11}
143,7,None,Around Mound,Pup,{6;3},{6;3;8}
143,15,Dig burrow,Sand Area,Adult,{},{}
143,8,None,Around Mound,Pup,{},{6;3;7}
143,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
143,3,Moving,Around Mound,Adult,{6;7},{6;7;8}
144,6,None,Around Mound,Pup,{3;7},{3;7;8}
144,11,Moving,Mound,Adult,{13},{13}
144,13,Raised Guarding (Vigilant),Mound,Adult,{11},{11}
144,7,None,Around Mound,Pup,{6;3},{6;3;8}
144,15,Dig burrow,Sand Area,Adult,{},{}
144,16,Low sitting/standing (stationary),Mound,Adult,{},{2}
144,8,None,Around Mound,Pup,{},{6;3;7}
144,2,Raised Guarding (Vigilant),Mound,Adult,{},{16}
144,3,Low sitting/standing (stationary),Around Mound,Adult,{6;7},{6;7;8}
145,6,None,Around Mound,Pup,{3;7},{3;7;8}
145,13,Moving,Mound,Adult,{},{}
145,7,None,Around Mound,Pup,{6;3},{6;3;8}
145,15,Dig burrow,Sand Area,Adult,{},{}
145,16,Low sitting/standing (stationary),Mound,Adult,{},{}
145,8,None,Around Mound,Pup,{},{6;3;7}
145,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
145,3,Low sitting/standing (stationary),Around Mound,Adult,{6;7},{6;7;8}
146,6,None,Around Mound,Pup,{3;7},{3;7;8}
146,13,Moving,Mound,Adult,{},{}
146,7,None,Around Mound,Pup,{6;3},{6;3;8}
146,15,Dig burrow,Sand Area,Adult,{},{}
146,16,Moving,Mound,Adult,{},{}
146,8,None,Around Mound,Pup,{},{6;3;7}
146,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
146,3,Low sitting/standing (stationary),Around Mound,Adult,{6;7},{6;7;8}
147,6,None,Around Mound,Pup,{3;19;7},{19;8;3;13;7}
147,13,Moving,Mound,Adult,{},{19;8;3;6;7}
147,7,None,Around Mound,Pup,{6;19;3},{19;8;3;13;6}
147,15,Dig burrow,Sand Area,Adult,{},{}
147,16,Low sitting/standing (stationary),Mound,Adult,{},{}
147,8,None,Around Mound,Pup,{},{19;3;13;6;7}
147,19,Low sitting/standing (stationary),Around Mound,Adult,{6;3;7},{8;3;13;6;7}
147,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
147,3,Low sitting/standing (stationary),Around Mound,Adult,{6;19;7},{19;8;13;6;7}
148,6,None,Around Mound,Pup,{3;19;13;7},{19;8;3;13;7}
148,13,Moving,Around Mound,Adult,{6;8},{19;8;3;6;7}
148,7,None,Around Mound,Pup,{6;19;3},{19;8;3;13;6}
148,15,Dig burrow,Sand Area,Adult,{},{}
148,16,Low sitting/standing (stationary),Mound,Adult,{},{}
148,8,None,Around Mound,Pup,{13},{19;3;13;6;7}
148,19,Interact with pup,Around Mound,Adult,{6;3;7},{8;3;13;6;7}
148,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
148,3,Low sitting/standing (stationary),Around Mound,Adult,{6;19;7},{19;8;13;6;7}
149,6,None,Around Mound,Pup,{3;19;7},{19;8;3;13;7}
149,13,Dig burrow,Sand Area,Adult,{},{6;19;3;8}
149,7,None,Around Mound,Pup,{6;19;3},{6;19;3;8}
149,15,Dig burrow,Sand Area,Adult,{},{}
149,16,Low sitting/standing (stationary),Mound,Adult,{},{}
149,8,None,Around Mound,Pup,{19},{19;3;13;6;7}
149,19,Moving,Around Mound,Adult,{6;7;8},{8;3;13;6;7}
149,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
149,3,Groom,Around Mound,Adult,{6;7},{19;8;13;6;7}
150,6,None,Around Mound,Pup,{19;7},{19;7;8}
150,13,Dig burrow,Sand Area,Adult,{},{}
150,7,None,Around Mound,Pup,{6},{6;19;8}
150,15,Dig burrow,Sand Area,Adult,{},{}
150,16,Low sitting/standing (stationary),Mound,Adult,{},{}
150,8,None,Around Mound,Pup,{19},{6;19;7}
150,19,Carry pup,Around Mound,Adult,{6;8},{6;7;8}
150,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
151,6,None,Around Mound,Pup,{3;19;7;8},{3;19;7;8}
151,13,Dig burrow,Sand Area,Adult,{},{}
151,7,None,Around Mound,Pup,{6;19;3},{6;19;3;8}
151,15,Dig burrow,Sand Area,Adult,{},{}
151,16,Moving,Mound,Adult,{},{}
151,8,None,Around Mound,Pup,{6;19;3},{6;19;7;3}
151,19,Carry pup,Around Mound,Adult,{6;3;7;8},{6;3;7;8}
151,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
151,3,Low sitting/standing (stationary),Around Mound,Adult,{6;19;7;8},{6;19;7;8}
152,6,None,Around Mound,Pup,{3;19;7;8},{3;19;7;8}
152,13,Dig burrow,Sand Area,Adult,{},{}
152,7,None,Around Mound,Pup,{6;19;3},{6;19;3;8}
152,15,Dig burrow,Sand Area,Adult,{},{}
152,16,Low sitting/standing (stationary),Mound,Adult,{},{}
152,8,None,Around Mound,Pup,{6;19;3},{6;19;7;3}
152,19,Carry pup,Around Mound,Adult,{6;3;7;8},{6;3;7;8}
152,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
152,3,Low sitting/standing (stationary),Around Mound,Adult,{6;19;7;8},{6;19;7;8}
153,6,None,Around Mound,Pup,{19;7;8},{19;7;8}
153,13,Dig burrow,Sand Area,Adult,{},{}
153,7,None,Around Mound,Pup,{6;19},{6;19;8}
153,15,Dig burrow,Sand Area,Adult,{},{}
153,16,Low sitting/standing (stationary),Mound,Adult,{},{}
153,8,None,Around Mound,Pup,{6;19},{6;19;7}
153,19,Interact with pup,Around Mound,Adult,{6;7;8},{6;7;8}
153,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
154,6,None,Around Mound,Pup,{19;7;8},{19;7;8}
154,13,Dig burrow,Sand Area,Adult,{},{}
154,7,None,Around Mound,Pup,{6;19;8},{6;19;8}
154,15,Dig burrow,Sand Area,Adult,{},{}
154,16,Moving,Mound,Adult,{},{}
154,8,None,Around Mound,Pup,{6;19;7},{6;19;7}
154,19,Interact with pup,Around Mound,Adult,{6;7;8},{6;7;8}
154,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
155,6,None,Around Mound,Pup,{19;7;8},{19;7;8}
155,13,Dig burrow,Sand Area,Adult,{},{}
155,7,None,Around Mound,Pup,{6;19;8},{6;19;8}
155,15,Dig burrow,Sand Area,Adult,{},{}
155,16,Moving,Mound,Adult,{},{}
155,8,None,Around Mound,Pup,{6;19;7},{6;19;7}
155,19,Low sitting/standing (stationary),Around Mound,Adult,{6;7;8},{6;7;8}
155,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
156,6,None,Around Mound,Pup,{19;7;8},{19;7;8}
156,13,Dig burrow,Sand Area,Adult,{},{}
156,7,None,Around Mound,Pup,{6;19;8},{6;19;8}
156,15,Dig burrow,Sand Area,Adult,{},{}
156,16,Moving,Mound,Adult,{},{}
156,8,None,Around Mound,Pup,{6;19;7},{6;19;7}
156,19,Low sitting/standing (stationary),Around Mound,Adult,{6;7;8},{6;7;8}
156,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
157,6,None,Around Mound,Pup,{3;19;7;8},{3;19;7;8}
157,13,Dig burrow,Sand Area,Adult,{},{15}
157,7,None,Around Mound,Pup,{6;19;3;8},{6;19;3;8}
157,15,Dig burrow,Sand Area,Adult,{},{13}
157,16,Low sitting/standing (stationary),Mound,Adult,{},{}
157,8,None,Around Mound,Pup,{6;19;7;3},{6;19;7;3}
157,19,Low sitting/standing (stationary),Around Mound,Adult,{6;3;7;8},{6;3;7;8}
157,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
157,3,Low sitting/standing (stationary),Around Mound,Adult,{6;19;7;8},{6;19;7;8}
158,6,None,Around Mound,Pup,{3;19;7;8},{3;19;7;8}
158,13,Dig burrow,Sand Area,Adult,{},{15}
158,7,None,Around Mound,Pup,{6;19;3;8},{6;19;3;8}
158,15,Dig burrow,Sand Area,Adult,{},{13}
158,16,Low sitting/standing (stationary),Mound,Adult,{},{}
158,8,None,Around Mound,Pup,{6;19;7;3},{6;19;7;3}
158,19,Interact with pup,Around Mound,Adult,{6;3;7;8},{6;3;7;8}
158,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
158,3,Low sitting/standing (stationary),Around Mound,Adult,{6;19;7;8},{6;19;7;8}
159,6,None,Around Mound,Pup,{3;19;7;8},{3;19;7;8}
159,13,Dig burrow,Sand Area,Adult,{},{15}
159,7,None,Around Mound,Pup,{6;19;3;8},{6;19;3;8}
159,15,Dig burrow,Sand Area,Adult,{},{13}
159,16,Raised Guarding (Vigilant),Mound,Adult,{},{}
159,8,None,Around Mound,Pup,{6;19;7;3},{6;19;7;3}
159,19,Interact with pup,Around Mound,Adult,{6;3;7;8},{6;3;7;8}
159,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
159,3,Low sitting/standing (stationary),Around Mound,Adult,{6;19;7;8},{6;19;7;8}
160,6,None,Around Mound,Pup,{3;19;7;8},{3;19;7;8}
160,13,Dig burrow,Sand Area,Adult,{},{15}
160,7,None,Around Mound,Pup,{6;19;3},{6;19;3;8}
160,15,Dig burrow,Sand Area,Adult,{},{13}
160,16,Raised Guarding (Vigilant),Mound,Adult,{},{}
160,8,None,Around Mound,Pup,{6;19;3},{6;19;7;3}
160,19,Low sitting/standing (stationary),Around Mound,Adult,{6;3;7;8},{6;3;7;8}
160,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
160,3,Low sitting/standing (stationary),Around Mound,Adult,{6;19;7;8},{6;19;7;8}
161,6,None,Around Mound,Pup,{19;7;8},{19;7;8}
161,13,Dig burrow,Sand Area,Adult,{},{15}
161,7,None,Around Mound,Pup,{6;19},{6;19;8}
161,15,Dig burrow,Sand Area,Adult,{},{13}
161,16,Raised Guarding (Vigilant),Mound,Adult,{},{}
161,8,None,Around Mound,Pup,{6;19},{6;19;7}
161,19,Low sitting/standing (stationary),Around Mound,Adult,{6;7;8},{6;7;8}
161,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
162,6,None,Around Mound,Pup,{19;7;8},{19;7;8}
162,13,Dig burrow,Sand Area,Adult,{},{}
162,7,None,Around Mound,Pup,{6;19;8},{6;19;8}
162,15,Dig burrow,Sand Area,Adult,{},{}
162,16,Raised Guarding (Vigilant),Mound,Adult,{},{}
162,8,None,Around Mound,Pup,{6;19;7},{6;19;7}
162,19,Low sitting/standing (stationary),Around Mound,Adult,{6;7;8},{6;7;8}
162,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
163,6,None,Around Mound,Pup,{19;7;8},{19;7;8}
163,13,Dig burrow,Sand Area,Adult,{},{}
163,7,None,Around Mound,Pup,{6;19;8},{6;19;8}
163,15,Dig burrow,Sand Area,Adult,{},{}
163,16,Raised Guarding (Vigilant),Mound,Adult,{},{}
163,8,None,Around Mound,Pup,{6;19;7},{6;19;7}
163,19,Low sitting/standing (stationary),Around Mound,Adult,{6;7;8},{6;7;8}
163,20,Moving,Around Mound,Adult,{},{}
163,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
164,6,None,Around Mound,Pup,{19;7;8},{19;7;8}
164,13,Dig burrow,Sand Area,Adult,{},{}
164,7,None,Around Mound,Pup,{6;19;8},{6;19;20;8}
164,15,Dig burrow,Sand Area,Adult,{},{}
164,16,Raised Guarding (Vigilant),Mound,Adult,{},{}
164,8,None,Around Mound,Pup,{6;19;7},{6;19;7}
164,19,Low sitting/standing (stationary),Around Mound,Adult,{6;7;8},{6;7;8}
164,20,Moving,Around Mound,Adult,{},{7}
164,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
165,6,None,Around Mound,Pup,{19;7;8},{19;7;8}
165,13,Moving,Sand Area,Adult,{},{}
165,7,None,Around Mound,Pup,{6;19;8},{6;19;20;8}
165,15,Dig burrow,Sand Area,Adult,{},{}
165,16,Raised Guarding (Vigilant),Mound,Adult,{},{}
165,8,None,Around Mound,Pup,{6;19;7},{6;19;7}
165,19,Low sitting/standing (stationary),Around Mound,Adult,{6;7;8},{6;7;8}
165,20,Moving,Around Mound,Adult,{},{7}
165,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
166,6,None,Around Mound,Pup,{19;7;8},{19;7;20;8}
166,13,Dig burrow,Sand Area,Adult,{},{}
166,7,None,Around Mound,Pup,{6;19;20;8},{6;19;20;8}
166,15,Dig burrow,Sand Area,Adult,{},{}
166,16,Raised Guarding (Vigilant),Mound,Adult,{},{}
166,8,None,Around Mound,Pup,{6;19;7},{6;19;7;20}
166,19,Interact with pup,Around Mound,Adult,{6;7;8},{6;7;20;8}
166,20,Moving,Around Mound,Adult,{7},{6;19;7;8}
166,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
167,6,None,Around Mound,Pup,{19;7;20;8},{19;7;20;8}
167,13,Dig burrow,Sand Area,Adult,{},{}
167,7,None,Around Mound,Pup,{6;19;20;8},{6;19;20;8}
167,15,Dig burrow,Sand Area,Adult,{},{21}
167,16,Raised Guarding (Vigilant),Mound,Adult,{},{}
167,8,None,Around Mound,Pup,{6;19;7;20},{6;19;7;20}
167,19,Interact with pup,Around Mound,Adult,{6;7;20;8},{6;7;20;8}
167,20,Moving,Around Mound,Adult,{6;19;7;8},{6;19;7;8}
167,21,Moving,Sand Area,Adult,{},{15}
167,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
168,6,None,Around Mound,Pup,{19;7;8},{19;7;8}
168,13,Dig burrow,Around Mound,Adult,{},{}
168,7,None,Around Mound,Pup,{6;19;8},{6;19;8}
168,15,Dig burrow,Sand Area,Adult,{},{}
168,16,Raised Guarding (Vigilant),Mound,Adult,{},{}
168,8,None,Around Mound,Pup,{6;19;7},{6;19;7}
168,19,Interact with pup,Around Mound,Adult,{6;7;8},{6;7;8}
168,21,Moving,Sand Area,Adult,{},{}
168,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
169,6,None,Around Mound,Pup,{19;7;8},{19;7;8}
169,13,Dig burrow,Sand Area,Adult,{},{}
169,7,None,Around Mound,Pup,{6;19;8},{6;19;8}
169,15,Dig burrow,Sand Area,Adult,{},{}
169,16,Raised Guarding (Vigilant),Mound,Adult,{},{}
169,8,None,Around Mound,Pup,{6;19;7},{6;19;7}
169,19,Interact with pup,Around Mound,Adult,{6;7;8},{6;7;8}
169,21,Moving,Sand Area,Adult,{},{}
169,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
170,6,None,Around Mound,Pup,{19;7;8},{19;7;8}
170,13,Dig burrow,Sand Area,Adult,{},{21}
170,7,None,Around Mound,Pup,{6;19;8},{6;19;8}
170,15,Dig burrow,Sand Area,Adult,{},{}
170,16,Raised Guarding (Vigilant),Mound,Adult,{},{}
170,8,None,Around Mound,Pup,{6;19;7},{6;19;7}
170,19,Interact with pup,Around Mound,Adult,{6;7;8},{6;7;8}
170,21,Moving,Around Mound,Adult,{},{13}
170,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
171,6,None,Around Mound,Pup,{19;7;8},{19;7;8}
171,13,Dig burrow,Sand Area,Adult,{},{}
171,7,None,Around Mound,Pup,{6;19;8},{6;19;8}
171,15,Dig burrow,Sand Area,Adult,{},{}
171,16,Raised Guarding (Vigilant),Mound,Adult,{},{}
171,8,None,Around Mound,Pup,{6;19;7},{6;19;7}
171,19,Interact with pup,Around Mound,Adult,{6;7;8},{6;7;8}
171,21,Moving,Around Mound,Adult,{},{}
171,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
172,6,None,Around Mound,Pup,{19;7;8},{19;7;8}
172,13,Dig burrow,Sand Area,Adult,{},{}
172,7,None,Around Mound,Pup,{6;19;8},{6;19;8}
172,15,Dig burrow,Sand Area,Adult,{},{}
172,16,Moving,Mound,Adult,{},{}
172,8,None,Around Mound,Pup,{6;19;7},{6;19;7}
172,19,Interact with pup,Around Mound,Adult,{6;7;8},{6;7;8}
172,21,Moving,Sand Area,Adult,{},{}
172,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
173,6,None,Around Mound,Pup,{19;7;8},{19;7;8}
173,13,Dig burrow,Sand Area,Adult,{},{}
173,7,None,Around Mound,Pup,{6;19;8},{6;19;8}
173,15,Dig burrow,Sand Area,Adult,{},{}
173,16,Moving,Mound,Adult,{},{}
173,8,None,Around Mound,Pup,{6;19;7},{6;19;7}
173,19,Interact with pup,Around Mound,Adult,{6;7;8},{6;7;8}
173,21,Moving,Sand Area,Adult,{},{}
173,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
174,6,None,Around Mound,Pup,{3;19;7;8},{3;19;7;8}
174,13,Dig burrow,Sand Area,Adult,{},{}
174,7,None,Around Mound,Pup,{6;19;3;8},{6;19;3;8}
174,15,Dig burrow,Sand Area,Adult,{},{}
174,8,None,Around Mound,Pup,{6;19;7;3},{6;19;7;3}
174,19,Interact with pup,Around Mound,Adult,{6;3;7;8},{6;3;7;8}
174,21,Moving,Sand Area,Adult,{},{}
174,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
174,3,Low sitting/standing (stationary),Around Mound,Adult,{6;19;7;8},{6;19;7;8}
175,6,None,Around Mound,Pup,{3;19;7;8},{3;19;7;8}
175,13,Dig burrow,Sand Area,Adult,{},{}
175,7,None,Around Mound,Pup,{6;19;3;8},{6;19;3;8}
175,15,Dig burrow,Sand Area,Adult,{},{}
175,8,None,Around Mound,Pup,{6;19;7;3},{6;19;7;3}
175,19,Interact with pup,Around Mound,Adult,{6;3;7;8},{6;3;7;8}
175,21,Dig burrow,Sand Area,Adult,{},{}
175,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
175,3,Low sitting/standing (stationary),Around Mound,Adult,{6;19;7;8},{6;19;7;8}
176,6,None,Around Mound,Pup,{3;19;7;8},{3;19;7;8}
176,13,Dig burrow,Sand Area,Adult,{},{}
176,7,None,Around Mound,Pup,{6;19;3;8},{6;19;3;8}
176,15,Dig burrow,Sand Area,Adult,{},{}
176,16,Moving,Mound,Adult,{},{}
176,8,None,Around Mound,Pup,{6;19;7;3},{6;19;7;3}
176,19,Interact with pup,Around Mound,Adult,{6;3;7;8},{6;3;7;8}
176,21,Dig burrow,Sand Area,Adult,{},{}
176,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
176,3,Low sitting/standing (stationary),Around Mound,Adult,{6;19;7;8},{6;19;7;8}
177,6,None,Around Mound,Pup,{3;19;7;8},{3;19;7;8}
177,13,Dig burrow,Sand Area,Adult,{},{}
177,7,None,Around Mound,Pup,{6;19;3;8},{6;19;3;8}
177,15,Dig burrow,Sand Area,Adult,{},{}
177,16,Low sitting/standing (stationary),Mound,Adult,{},{}
177,8,None,Around Mound,Pup,{6;19;7;3},{6;19;7;3}
177,19,Interact with pup,Around Mound,Adult,{6;3;7;8},{6;3;7;8}
177,21,Dig burrow,Sand Area,Adult,{},{}
177,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
