Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours
5,8,None,Around Mound,Pup,{10;3;9;6;7},{10;3;9;6;7}
5,9,None,Around Mound,Pup,{10;8;3;6;7},{10;8;3;6;7}
5,10,None,Around Mound,Pup,{8;3;9;6;7},{8;3;9;6;7}
6,0,Dig burrow,Sand Area,Adult,{},{}
6,1,Low sitting/standing (stationary),Sand Area,Adult,{},{}
6,3,Low sitting/standing (stationary),Around Mound,Adult,{6;10;9;8},{10;8;9;6;7}
6,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
6,6,Low sitting/standing (stationary),Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
6,7,None,Around Mound,Pup,{6;10;9;8},{10;8;3;9;6}
6,8,None,Around Mound,Pup,{10;3;9;6;7},{10;3;9;6;7}
6,9,None,Around Mound,Pup,{10;8;3;6;7},{10;8;3;6;7}
6,10,None,Around Mound,Pup,{8;3;9;6;7},{8;3;9;6;7}
7,0,Dig burrow,Sand Area,Adult,{},{}
7,1,Low sitting/standing (stationary),Sand Area,Adult,{},{}
7,3,Low sitting/standing (stationary),Around Mound,Adult,{6;10;9;8},{10;8;9;6;7}
7,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
7,6,Low sitting/standing (stationary),Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
7,7,None,Around Mound,Pup,{6;10;9;8},{10;8;3;9;6}
7,8,None,Around Mound,Pup,{10;3;9;6;7},{10;3;9;6;7}
7,9,None,Around Mound,Pup,{10;8;3;6;7},{10;8;3;6;7}
7,10,None,Around Mound,Pup,{8;3;9;6;7},{8;3;9;6;7}
8,0,Dig burrow,Sand Area,Adult,{},{}
8,1,Low sitting/standing (stationary),Sand Area,Adult,{},{}
8,3,Low sitting/standing (stationary),Around Mound,Adult,{6;10;9;8},{10;8;9;6;7}
8,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
8,6,Low sitting/standing (stationary),Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
8,7,None,Around Mound,Pup,{6;10;9;8},{10;8;3;9;6}
8,8,None,Around Mound,Pup,{10;3;9;6;7},{10;3;9;6;7}
8,9,None,Around Mound,Pup,{10;8;3;6;7},{10;8;3;6;7}
8,10,None,Around Mound,Pup,{8;3;9;6;7},{8;3;9;6;7}
9,0,Dig burrow,Sand Area,Adult,{},{}
9,1,Low sitting/standing (stationary),Sand Area,Adult,{},{}
9,3,Low sitting/standing (stationary),Around Mound,Adult,{4;10;8;9;6},{4;10;8;9;6;7}
9,4,Groom,Around Mound,Adult,{10;8;3;9;6;7},{10;8;3;9;6;7}
9,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
9,6,Low sitting/standing (stationary),Around Mound,Adult,{4;10;8;3;9;7},{4;10;8;3;9;7}
9,7,None,Around Mound,Pup,{4;10;8;9;6},{4;10;8;3;9;6}
9,8,None,Around Mound,Pup,{4;10;3;9;6;7},{4;10;3;9;6;7}
9,9,None,Around Mound,Pup,{4;10;8;3;6;7},{4;10;8;3;6;7}
9,10,None,Around Mound,Pup,{4;8;3;9;6;7},{4;8;3;9;6;7}
10,0,Dig burrow,Sand Area,Adult,{},{}
10,1,Low sitting/standing (stationary),Sand Area,Adult,{},{}
10,3,Low sitting/standing (stationary),Around Mound,Adult,{4;10;8;9;6},{4;10;8;9;6;7}
10,4,Groom,Around Mound,Adult,{10;8;3;9;6;7},{10;8;3;9;6;7}
10,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
10,6,Low sitting/standing (stationary),Around Mound,Adult,{4;10;8;3;9;7},{4;10;8;3;9;7}
10,7,None,Around Mound,Pup,{4;10;8;9;6},{4;10;8;3;9;6}
10,8,None,Around Mound,Pup,{4;10;3;9;6;7},{4;10;3;9;6;7}
10,9,None,Around Mound,Pup,{4;10;8;3;6;7},{4;10;8;3;6;7}
10,10,None,Around Mound,Pup,{4;8;3;9;6;7},{4;8;3;9;6;7}
11,0,Dig burrow,Sand Area,Adult,{},{}
11,1,Dig burrow,Sand Area,Adult,{},{}
11,3,Low sitting/standing (stationary),Around Mound,Adult,{4;10;8;9;6},{4;10;8;9;6;7}
11,4,Groom,Around Mound,Adult,{10;8;3;9;6;7},{10;8;3;9;6;7}
11,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
11,6,Low sitting/standing (stationary),Around Mound,Adult,{4;10;8;3;9;7},{4;10;8;3;9;7}
11,7,None,Around Mound,Pup,{4;10;8;9;6},{4;10;8;3;9;6}
11,8,None,Around Mound,Pup,{4;10;3;9;6;7},{4;10;3;9;6;7}
11,9,None,Around Mound,Pup,{4;10;8;3;6;7},{4;10;8;3;6;7}
11,10,None,Around Mound,Pup,{4;8;3;9;6;7},{4;8;3;9;6;7}
12,0,Dig burrow,Sand Area,Adult,{},{}
12,1,Dig burrow,Sand Area,Adult,{},{}
12,3,Low sitting/standing (stationary),Around Mound,Adult,{4;10;8;9;6},{4;10;8;9;6;7}
12,4,Groom,Around Mound,Adult,{10;8;3;9;6;7},{10;8;3;9;6;7}
12,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
12,6,Low sitting/standing (stationary),Around Mound,Adult,{4;10;8;3;9;7},{4;10;8;3;9;7}
12,7,None,Around Mound,Pup,{4;10;8;9;6},{4;10;8;3;9;6}
12,8,None,Around Mound,Pup,{4;10;3;9;6;7},{4;10;3;9;6;7}
12,9,None,Around Mound,Pup,{4;10;8;3;6;7},{4;10;8;3;6;7}
12,10,None,Around Mound,Pup,{4;8;3;9;6;7},{4;8;3;9;6;7}
13,0,Dig burrow,Sand Area,Adult,{},{}
13,1,Dig burrow,Sand Area,Adult,{},{}
13,3,Low sitting/standing (stationary),Around Mound,Adult,{4;10;8;9;6},{4;10;8;9;6;7}
13,4,Groom,Around Mound,Adult,{10;8;3;9;6;7},{10;8;3;9;6;7}
13,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
13,6,Low sitting/standing (stationary),Around Mound,Adult,{4;10;8;3;9;7},{4;10;8;3;9;7}
13,7,None,Around Mound,Pup,{4;10;8;9;6},{4;10;8;3;9;6}
13,8,None,Around Mound,Pup,{4;10;3;9;6;7},{4;10;3;9;6;7}
13,9,None,Around Mound,Pup,{4;10;8;3;6;7},{4;10;8;3;6;7}
13,10,None,Around Mound,Pup,{4;8;3;9;6;7},{4;8;3;9;6;7}
14,0,Moving,Sand Area,Adult,{},{}
14,2,Dig burrow,Sand Area,Adult,{},{}
14,3,Low sitting/standing (stationary),Around Mound,Adult,{6;10;9;8},{4;10;8;9;6;7}
14,4,Groom,Around Mound,Adult,{10;8;9;6;7},{10;8;3;9;6;7}
14,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
14,6,Low sitting/standing (stationary),Around Mound,Adult,{4;10;8;3;9;7},{4;10;8;3;9;7}
14,7,None,Around Mound,Pup,{4;10;8;9;6},{4;10;8;3;9;6}
14,8,None,Around Mound,Pup,{4;10;3;9;6;7},{4;10;3;9;6;7}
14,9,None,Around Mound,Pup,{4;10;8;3;6;7},{4;10;8;3;6;7}
14,10,None,Around Mound,Pup,{4;8;3;9;6;7},{4;8;3;9;6;7}
15,0,Moving,Sand Area,Adult,{},{}
15,1,Dig burrow,Sand Area,Adult,{},{2}
15,2,Low sitting/standing (stationary),Sand Area,Adult,{},{1}
15,3,Low sitting/standing (stationary),Around Mound,Adult,{6;10;9;8},{4;10;8;9;6;7}
15,4,Groom,Around Mound,Adult,{10;8;9;6;7},{10;8;3;9;6;7}
15,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
15,6,Low sitting/standing (stationary),Around Mound,Adult,{4;10;8;3;9;7},{4;10;8;3;9;7}
15,7,None,Around Mound,Pup,{4;10;8;9;6},{4;10;8;3;9;6}
15,8,None,Around Mound,Pup,{4;10;3;9;6;7},{4;10;3;9;6;7}
15,9,None,Around Mound,Pup,{4;10;8;3;6;7},{4;10;8;3;6;7}
15,10,None,Around Mound,Pup,{4;8;3;9;6;7},{4;8;3;9;6;7}
16,0,High sitting/standing (Vigilant),Sand Area,Adult,{},{}
16,2,High sitting/standing (Vigilant),Sand Area,Adult,{},{}
16,3,Low sitting/standing (stationary),Around Mound,Adult,{10;4;9;8},{4;10;8;9;7}
16,4,Groom,Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
16,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
16,7,None,Around Mound,Pup,{10;4;9;8},{4;10;8;3;9}
16,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
16,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
16,10,None,Around Mound,Pup,{4;8;3;9;7},{4;8;3;9;7}
17,0,High sitting/standing (Vigilant),Sand Area,Adult,{},{}
17,2,High sitting/standing (Vigilant),Sand Area,Adult,{},{}
17,3,Low sitting/standing (stationary),Around Mound,Adult,{10;4;9;8},{4;10;8;9;7}
17,4,Groom,Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
17,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
17,7,None,Around Mound,Pup,{10;4;9;8},{4;10;8;3;9}
17,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
17,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
17,10,None,Around Mound,Pup,{4;8;3;9;7},{4;8;3;9;7}
18,0,High sitting/standing (Vigilant),Sand Area,Adult,{},{}
18,2,Low sitting/standing (stationary),Sand Area,Adult,{},{}
18,3,Low sitting/standing (stationary),Around Mound,Adult,{10;4;9;8},{4;10;8;9;7}
18,4,Groom,Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
18,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
18,7,None,Around Mound,Pup,{10;4;9;8},{4;10;8;3;9}
18,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
18,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
18,10,None,Around Mound,Pup,{4;8;3;9;7},{4;8;3;9;7}
19,0,High sitting/standing (Vigilant),Sand Area,Adult,{},{}
19,2,Low sitting/standing (stationary),Sand Area,Adult,{},{}
19,3,Low sitting/standing (stationary),Around Mound,Adult,{10;4;9;8},{4;10;8;9;7}
19,4,Groom,Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
19,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
19,7,None,Around Mound,Pup,{10;4;9;8},{4;10;8;3;9}
19,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
19,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
19,10,None,Around Mound,Pup,{4;8;3;9;7},{4;8;3;9;7}
20,0,High sitting/standing (Vigilant),Sand Area,Adult,{},{}
20,2,Low sitting/standing (stationary),Sand Area,Adult,{},{}
20,3,Low sitting/standing (stationary),Around Mound,Adult,{10;4;9;8},{4;10;8;9;7}
20,4,Groom,Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
20,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
20,7,None,Around Mound,Pup,{10;4;9;8},{4;10;8;3;9}
20,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
20,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
20,10,None,Around Mound,Pup,{4;8;3;9;7},{4;8;3;9;7}
21,0,High sitting/standing (Vigilant),Sand Area,Adult,{},{}
21,2,Low sitting/standing (stationary),Sand Area,Adult,{},{}
21,3,Low sitting/standing (stationary),Around Mound,Adult,{10;4;9;8},{4;10;8;9;7}
21,4,Groom,Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
21,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
21,7,None,Around Mound,Pup,{10;4;9;8},{4;10;8;3;9}
21,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
21,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
21,10,None,Around Mound,Pup,{4;8;3;9;7},{4;8;3;9;7}
22,0,High sitting/standing (Vigilant),Sand Area,Adult,{},{}
22,2,Dig burrow,Sand Area,Adult,{},{}
22,3,Low sitting/standing (stationary),Around Mound,Adult,{10;4;9;8},{4;10;8;9;7}
22,4,Groom,Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
22,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
22,7,None,Around Mound,Pup,{10;4;9;8},{4;10;8;3;9}
22,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
22,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
22,10,None,Around Mound,Pup,{4;8;3;9;7},{4;8;3;9;7}
23,0,High sitting/standing (Vigilant),Sand Area,Adult,{},{}
23,2,Dig burrow,Sand Area,Adult,{},{}
23,3,Low sitting/standing (stationary),Around Mound,Adult,{10;4;9;8},{4;10;8;9;7}
23,4,Groom,Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
23,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
23,7,None,Around Mound,Pup,{10;4;9;8},{4;10;8;3;9}
23,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
23,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
23,10,None,Around Mound,Pup,{4;8;3;9;7},{4;8;3;9;7}
24,0,Dig burrow,Sand Area,Adult,{},{}
24,1,Dig burrow,Sand Area,Adult,{},{}
24,2,Dig burrow,Sand Area,Adult,{},{}
24,3,Low sitting/standing (stationary),Around Mound,Adult,{10;4;9;8},{4;10;8;9;7}
24,4,Groom,Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
24,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
24,7,None,Around Mound,Pup,{10;4;9;8},{4;10;8;3;9}
24,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
24,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
24,10,None,Around Mound,Pup,{4;8;3;9;7},{4;8;3;9;7}
25,0,Dig burrow,Sand Area,Adult,{},{2}
25,1,Moving,Sand Area,Adult,{},{}
25,2,Low sitting/standing (stationary),Sand Area,Adult,{},{0}
25,3,Low sitting/standing (stationary),Around Mound,Adult,{10;4;9;8},{4;10;8;9;7}
25,4,Moving,Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
25,5,Moving,Mound,Adult,{},{}
25,7,None,Around Mound,Pup,{10;4;9;8},{4;10;8;3;9}
25,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
25,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
25,10,None,Around Mound,Pup,{4;8;3;9;7},{4;8;3;9;7}
26,7,None,Around Mound,Pup,{10;9;8},{3;10;9;8}
26,1,Moving,Left Sticks Area,Adult,{},{}
26,2,Low sitting/standing (stationary),Sand Area,Adult,{},{}
26,3,Low sitting/standing (stationary),Around Mound,Adult,{10;9;8},{10;9;7;8}
26,5,Moving,Mound,Adult,{},{}
26,8,None,Around Mound,Pup,{3;10;9;7},{3;10;9;7}
26,9,None,Around Mound,Pup,{3;10;7;8},{3;10;7;8}
26,10,None,Around Mound,Pup,{3;9;7;8},{3;9;7;8}
27,7,None,Around Mound,Pup,{10;9;8},{1;10;8;3;9}
27,1,Moving,Around Mound,Adult,{},{10;9;7;8}
27,2,High sitting/standing (Vigilant),Sand Area,Adult,{},{}
27,3,Low sitting/standing (stationary),Around Mound,Adult,{10;9;8},{10;9;7;8}
27,8,None,Around Mound,Pup,{3;10;9;7},{1;10;3;9;7}
27,9,None,Around Mound,Pup,{3;10;7;8},{1;10;8;3;7}
27,10,None,Around Mound,Pup,{3;9;7;8},{1;8;3;9;7}
28,7,None,Around Mound,Pup,{10;1;9;8},{1;10;8;3;9}
28,1,Moving,Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
28,2,Dig burrow,Sand Area,Adult,{},{}
28,3,Low sitting/standing (stationary),Around Mound,Adult,{10;1;9;8},{1;10;8;9;7}
28,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
28,8,None,Around Mound,Pup,{1;10;3;9;7},{1;10;3;9;7}
28,9,None,Around Mound,Pup,{1;10;8;3;7},{1;10;8;3;7}
28,10,None,Around Mound,Pup,{1;8;3;9;7},{1;8;3;9;7}
29,7,None,Around Mound,Pup,{10;9;8},{3;10;9;8}
29,2,Dig burrow,Sand Area,Adult,{},{}
29,3,Low sitting/standing (stationary),Around Mound,Adult,{10;9;8},{10;9;7;8}
29,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
29,8,None,Around Mound,Pup,{3;10;9;7},{3;10;9;7}
29,9,None,Around Mound,Pup,{3;10;7;8},{3;10;7;8}
29,10,None,Around Mound,Pup,{3;9;7;8},{3;9;7;8}
30,7,None,Around Mound,Pup,{3;10;9;8},{3;10;9;8}
30,2,Dig burrow,Sand Area,Adult,{},{}
30,3,Low sitting/standing (stationary),Around Mound,Adult,{10;9;7;8},{10;9;7;8}
30,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
30,8,None,Around Mound,Pup,{3;10;9;7},{3;10;9;7}
30,9,None,Around Mound,Pup,{3;10;7;8},{3;10;7;8}
30,10,None,Around Mound,Pup,{3;9;7;8},{3;9;7;8}
31,6,Moving,Left Sticks Area,Adult,{},{}
31,7,None,Around Mound,Pup,{3;10;9;8},{3;10;9;8}
31,2,Dig burrow,Sand Area,Adult,{},{}
31,3,Low sitting/standing (stationary),Around Mound,Adult,{10;9;7;8},{10;9;7;8}
31,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
31,8,None,Around Mound,Pup,{3;10;9;7},{3;10;9;7}
31,9,None,Around Mound,Pup,{3;10;7;8},{3;10;7;8}
31,10,None,Around Mound,Pup,{3;9;7;8},{3;9;7;8}
32,6,Moving,Around Mound,Adult,{4},{4;10;7;8}
32,7,None,Around Mound,Pup,{3;10;9;8},{10;8;3;9;6}
32,2,Dig burrow,Sand Area,Adult,{},{}
32,3,Low sitting/standing (stationary),Around Mound,Adult,{10;9;7;8},{10;9;7;8}
32,4,Moving,Left Sticks Area,Adult,{6},{6}
32,5,Moving,Mound,Adult,{},{}
32,8,None,Around Mound,Pup,{3;10;9;7},{10;3;9;6;7}
32,9,None,Around Mound,Pup,{3;10;7;8},{3;10;7;8}
32,10,None,Around Mound,Pup,{3;9;7;8},{8;3;9;6;7}
33,6,Moving,Around Mound,Adult,{1;4;10;8;9;7},{1;4;10;8;3;9;7}
33,7,None,Around Mound,Pup,{1;10;8;3;9;6},{1;4;10;8;3;9;6}
33,1,Low sitting/standing (stationary),Around Mound,Adult,{10;8;3;9;6;7},{4;10;8;3;9;6;7}
33,2,Dig burrow,Sand Area,Adult,{},{}
33,3,Low sitting/standing (stationary),Around Mound,Adult,{1;10;8;9;7},{1;10;8;9;6;7}
33,4,Moving,Around Mound,Adult,{6},{1;10;8;9;6;7}
33,5,Moving,Mound,Adult,{},{}
33,8,None,Around Mound,Pup,{1;10;3;9;6;7},{1;4;10;3;9;6;7}
33,9,None,Around Mound,Pup,{1;10;8;3;6;7},{1;4;10;8;3;6;7}
33,10,None,Around Mound,Pup,{1;8;3;9;6;7},{1;4;8;3;9;6;7}
34,6,Interact with pup,Around Mound,Adult,{10;8;3;9;7},{4;10;8;3;9;7}
34,7,None,Around Mound,Pup,{10;8;3;9;6},{4;10;8;3;9;6}
34,2,Dig burrow,Sand Area,Adult,{},{}
34,3,Low sitting/standing (stationary),Around Mound,Adult,{10;8;9;6;7},{4;10;8;9;6;7}
34,4,Moving,Sand Area,Adult,{9;8},{10;8;3;9;6;7}
34,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
34,8,None,Around Mound,Pup,{4;10;3;9;6;7},{4;10;3;9;6;7}
34,9,None,Around Mound,Pup,{4;10;8;3;6;7},{4;10;8;3;6;7}
34,10,None,Around Mound,Pup,{8;3;9;6;7},{4;8;3;9;6;7}
35,6,Low sitting/standing (stationary),Around Mound,Adult,{10;8;3;9;7},{4;10;8;3;9;7}
35,7,None,Around Mound,Pup,{10;8;3;9;6},{4;10;8;3;9;6}
35,2,Dig burrow,Sand Area,Adult,{},{}
35,3,Interact with pup,Around Mound,Adult,{4;10;8;9;6;7},{4;10;8;9;6;7}
35,4,Low sitting/standing (stationary),Sand Area,Adult,{3;9;8},{10;8;3;9;6;7}
35,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
35,8,None,Around Mound,Pup,{4;10;3;9;6;7},{4;10;3;9;6;7}
35,9,None,Around Mound,Pup,{4;10;8;3;6;7},{4;10;8;3;6;7}
35,10,None,Around Mound,Pup,{8;3;9;6;7},{4;8;3;9;6;7}
36,6,Low sitting/standing (stationary),Around Mound,Adult,{10;8;3;9;7},{4;10;8;3;9;7}
36,7,None,Around Mound,Pup,{10;8;3;9;6},{4;10;8;3;9;6}
36,2,Dig burrow,Sand Area,Adult,{},{}
36,3,Low sitting/standing (stationary),Around Mound,Adult,{4;10;8;9;6;7},{4;10;8;9;6;7}
36,4,Low sitting/standing (stationary),Sand Area,Adult,{3;9;8},{10;8;3;9;6;7}
36,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
36,8,None,Around Mound,Pup,{4;10;3;9;6;7},{4;10;3;9;6;7}
36,9,None,Around Mound,Pup,{4;10;8;3;6;7},{4;10;8;3;6;7}
36,10,None,Around Mound,Pup,{8;3;9;6;7},{4;8;3;9;6;7}
37,6,Low sitting/standing (stationary),Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
37,7,None,Around Mound,Pup,{10;8;3;9;6},{10;8;3;9;6}
37,2,Dig burrow,Sand Area,Adult,{},{}
37,3,Low sitting/standing (stationary),Around Mound,Adult,{10;8;9;6;7},{10;8;9;6;7}
37,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
37,8,None,Around Mound,Pup,{10;3;9;6;7},{10;3;9;6;7}
37,9,None,Around Mound,Pup,{10;8;3;6;7},{10;8;3;6;7}
37,10,None,Around Mound,Pup,{8;3;9;6;7},{8;3;9;6;7}
38,6,Low sitting/standing (stationary),Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
38,7,None,Around Mound,Pup,{6;10;9;8},{10;8;3;9;6}
38,2,Dig burrow,Sand Area,Adult,{},{}
38,3,Low sitting/standing (stationary),Around Mound,Adult,{6;9;8},{10;8;9;6;7}
38,5,Moving,Mound,Adult,{},{}
38,8,None,Around Mound,Pup,{10;3;9;6;7},{10;3;9;6;7}
38,9,None,Around Mound,Pup,{10;8;3;6;7},{10;8;3;6;7}
38,10,None,Around Mound,Pup,{6;9;7;8},{8;3;9;6;7}
39,6,Low sitting/standing (stationary),Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
39,7,None,Around Mound,Pup,{6;10;9;8},{10;8;3;9;6}
39,2,Dig burrow,Sand Area,Adult,{},{}
39,3,Low sitting/standing (stationary),Around Mound,Adult,{6;9;8},{10;8;9;6;7}
39,5,Moving,Mound,Adult,{},{}
39,8,None,Around Mound,Pup,{10;3;9;6;7},{10;3;9;6;7}
39,9,None,Around Mound,Pup,{10;8;3;6;7},{10;8;3;6;7}
39,10,None,Around Mound,Pup,{6;9;7;8},{8;3;9;6;7}
40,6,Low sitting/standing (stationary),Around Mound,Adult,{10;9;7;8},{10;8;3;9;7}
40,7,None,Around Mound,Pup,{6;10;9;8},{10;8;3;9;6}
40,2,Dig burrow,Sand Area,Adult,{},{}
40,3,Low sitting/standing (stationary),Around Mound,Adult,{9;8},{10;8;9;6;7}
40,5,Low sitting/standing (stationary),Mound,Adult,{},{}
40,8,None,Around Mound,Pup,{10;3;9;6;7},{10;3;9;6;7}
