Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours
24,1,Foraging,Waiting Area,Adult,{},{}
24,2,Foraging,Foraging,Adult,{},{0}
24,4,Raised Guarding (Vigilant),Background,Adult,{},{}
25,5,Moving,Waiting Area,Adult,{},{}
25,0,Foraging,Foraging,Adult,{},{2}
25,1,Foraging,Waiting Area,Adult,{},{}
25,2,Foraging,Foraging,Adult,{},{0}
25,4,Raised Guarding (Vigilant),Background,Adult,{},{}
26,5,Moving,Waiting Area,Adult,{},{}
26,0,Foraging,Foraging,Adult,{},{2}
26,1,Foraging,Door,Adult,{},{}
26,2,Foraging,Foraging,Adult,{},{0}
26,4,Raised Guarding (Vigilant),Background,Adult,{},{}
27,5,Moving,Waiting Area,Adult,{},{}
27,0,Foraging,Foraging,Adult,{},{2}
27,1,Foraging,Door,Adult,{},{}
27,2,Foraging,Foraging,Adult,{},{0}
27,4,Raised Guarding (Vigilant),Background,Adult,{},{}
28,0,Foraging,Foraging,Adult,{},{2}
28,1,Foraging,Waiting Area,Adult,{},{}
28,2,Foraging,Foraging,Adult,{},{0}
28,4,Raised Guarding (Vigilant),Background,Adult,{},{}
29,7,High sitting/standing (Vigilant),Foraging,Adult,{2},{0;2}
29,0,Foraging,Foraging,Adult,{},{7;2}
29,1,Foraging,Door,Adult,{},{}
29,2,Foraging,Foraging,Adult,{7},{7;0}
29,4,Raised Guarding (Vigilant),Background,Adult,{},{}
30,6,Moving,Foraging,Adult,{2;7;0},{2;7;0}
30,7,High sitting/standing (Vigilant),Foraging,Adult,{6;2},{6;0;2}
30,0,Foraging,Foraging,Adult,{6},{6;7;2}
30,1,Foraging,Door,Adult,{},{}
30,2,Foraging,Foraging,Adult,{6;7},{6;7;0}
30,4,Raised Guarding (Vigilant),Background,Adult,{},{}
31,6,Foraging,Foraging,Adult,{7;0},{2;7;0}
31,7,High sitting/standing (Vigilant),Foraging,Adult,{6;2},{6;0;2}
31,0,Foraging,Foraging,Adult,{6},{6;7;2}
31,1,Foraging,Door,Adult,{},{}
31,2,Moving,Foraging,Adult,{7},{6;7;0}
31,4,Raised Guarding (Vigilant),Background,Adult,{},{}
32,6,Foraging,Foraging,Adult,{2;7;0},{2;7;0}
32,7,High sitting/standing (Vigilant),Foraging,Adult,{6;0;2},{6;0;2}
32,0,Moving,Foraging,Adult,{6;7;2},{6;7;2}
32,1,Foraging,Door,Adult,{},{}
32,2,Moving,Foraging,Adult,{6;7;0},{6;7;0}
32,4,Raised Guarding (Vigilant),Background,Adult,{},{}
33,6,Foraging,Foraging,Adult,{2;7;0},{2;7;0}
33,7,High sitting/standing (Vigilant),Foraging,Adult,{6;0;2},{6;0;2}
33,0,Moving,Foraging,Adult,{6;7;2},{6;7;2}
33,1,Foraging,Door,Adult,{},{}
33,2,Moving,Foraging,Adult,{6;7;0},{6;7;0}
33,4,Raised Guarding (Vigilant),Background,Adult,{},{}
34,6,Foraging,Foraging,Adult,{2;7;0},{2;7;0}
34,7,High sitting/standing (Vigilant),Foraging,Adult,{6;0;2},{6;0;2}
34,0,Foraging,Foraging,Adult,{6;7;2},{6;7;2}
34,1,Foraging,Door,Adult,{},{}
34,2,Moving,Foraging,Adult,{6;7;0},{6;7;0}
34,4,Raised Guarding (Vigilant),Background,Adult,{},{}
35,6,Moving,Foraging,Adult,{2;7;0},{2;7;0}
35,7,High sitting/standing (Vigilant),Foraging,Adult,{6;0},{6;0;2}
35,8,Moving,Waiting Area,Adult,{},{}
35,0,Foraging,Foraging,Adult,{6;7;2},{6;7;2}
35,1,Moving,Door,Adult,{},{}
35,2,Moving,Foraging,Adult,{6;0},{6;7;0}
35,4,Raised Guarding (Vigilant),Background,Adult,{},{}
36,6,Low sitting/standing (stationary),Foraging,Adult,{2;7;0},{2;7;0}
36,7,High sitting/standing (Vigilant),Foraging,Adult,{6;0},{6;0;2}
36,8,Moving,Door,Adult,{},{1}
36,0,Foraging,Foraging,Adult,{6;7;2},{6;7;2}
36,1,Moving,Door,Adult,{},{8}
36,2,Foraging,Foraging,Adult,{6;0},{6;7;0}
36,4,Raised Guarding (Vigilant),Background,Adult,{},{}
37,6,Low sitting/standing (stationary),Foraging,Adult,{2;7;0},{2;7;0}
37,7,High sitting/standing (Vigilant),Foraging,Adult,{6;0},{6;0;2}
37,8,Moving,Door,Adult,{},{}
37,0,Foraging,Foraging,Adult,{6;7},{6;7;2}
37,1,Foraging,Door,Adult,{},{}
37,2,Foraging,Foraging,Adult,{6},{6;7;0}
37,4,Raised Guarding (Vigilant),Background,Adult,{},{}
38,6,Moving,Foraging,Adult,{7;0},{2;7;0}
38,7,High sitting/standing (Vigilant),Foraging,Adult,{6;0},{6;0;2}
38,8,Moving,Door,Adult,{},{1}
38,0,Foraging,Foraging,Adult,{6;7},{6;7;2}
38,1,Foraging,Door,Adult,{},{8}
38,2,Moving,Foraging,Adult,{},{6;7;0}
38,4,Raised Guarding (Vigilant),Background,Adult,{},{}
39,7,High sitting/standing (Vigilant),Foraging,Adult,{0},{0}
39,8,Foraging,Door,Adult,{1},{1}
39,0,Foraging,Foraging,Adult,{7},{7}
39,1,Foraging,Door,Adult,{8},{8}
39,2,Moving,Foraging,Adult,{},{}
39,4,Raised Guarding (Vigilant),Background,Adult,{},{}
40,6,Moving,Waiting Area,Adult,{},{}
40,7,High sitting/standing (Vigilant),Foraging,Adult,{0},{0}
40,8,Foraging,Door,Adult,{1},{1}
40,0,Foraging,Foraging,Adult,{7},{7}
40,1,Foraging,Door,Adult,{8},{8}
40,2,Moving,Foraging,Adult,{},{}
40,4,Raised Guarding (Vigilant),Background,Adult,{},{}
41,6,Moving,Door,Adult,{},{}
41,7,High sitting/standing (Vigilant),Foraging,Adult,{0},{0}
41,8,Foraging,Door,Adult,{1},{1}
41,0,Foraging,Foraging,Adult,{7},{7}
41,1,Foraging,Door,Adult,{8},{8}
41,2,Moving,Foraging,Adult,{},{}
41,4,Raised Guarding (Vigilant),Background,Adult,{},{}
42,6,Moving,Door,Adult,{},{1;8}
42,7,High sitting/standing (Vigilant),Foraging,Adult,{0},{0}
42,8,Foraging,Door,Adult,{1},{6;1}
42,0,Foraging,Foraging,Adult,{7},{7}
42,1,Foraging,Door,Adult,{8},{6;8}
42,4,Raised Guarding (Vigilant),Background,Adult,{},{}
43,6,Foraging,Door,Adult,{1},{1;8}
43,7,Moving,Foraging,Adult,{0},{0}
43,8,Foraging,Door,Adult,{},{6;1}
43,0,Foraging,Foraging,Adult,{7},{7}
43,1,Foraging,Door,Adult,{6},{6;8}
43,4,Raised Guarding (Vigilant),Background,Adult,{},{}
44,6,Foraging,Door,Adult,{},{}
44,7,Foraging,Foraging,Adult,{0},{0}
44,8,Foraging,Door,Adult,{},{1}
44,0,Foraging,Foraging,Adult,{7},{7}
44,1,Foraging,Door,Adult,{},{8}
44,4,Raised Guarding (Vigilant),Background,Adult,{},{}
45,6,Foraging,Door,Adult,{},{}
45,7,Foraging,Foraging,Adult,{0},{0}
45,8,Foraging,Door,Adult,{},{1}
45,0,Foraging,Foraging,Adult,{7},{7}
45,1,Foraging,Door,Adult,{},{8}
45,4,Raised Guarding (Vigilant),Background,Adult,{},{}
46,6,Moving,Door,Adult,{},{}
46,7,Foraging,Foraging,Adult,{0},{0}
46,8,Foraging,Door,Adult,{},{1}
46,0,Foraging,Foraging,Adult,{7},{7}
46,1,Foraging,Door,Adult,{},{8}
46,4,Raised Guarding (Vigilant),Background,Adult,{},{}
47,6,Foraging,Door,Adult,{},{}
47,7,Foraging,Foraging,Adult,{0},{0}
47,8,Foraging,Door,Adult,{},{1}
47,0,Foraging,Foraging,Adult,{7},{7}
47,1,Foraging,Door,Adult,{},{8}
47,4,Raised Guarding (Vigilant),Background,Adult,{},{}
48,6,Foraging,Door,Adult,{},{}
48,7,Foraging,Foraging,Adult,{0},{0}
48,8,Foraging,Door,Adult,{},{1}
48,0,Foraging,Foraging,Adult,{7},{7}
48,1,Foraging,Door,Adult,{},{8}
48,4,Raised Guarding (Vigilant),Background,Adult,{},{}
49,6,Foraging,Door,Adult,{},{}
49,7,Foraging,Foraging,Adult,{0},{0}
49,8,Foraging,Door,Adult,{},{1}
49,0,Foraging,Foraging,Adult,{7},{7}
49,1,Foraging,Door,Adult,{},{8}
49,4,Raised Guarding (Vigilant),Background,Adult,{},{}
50,6,Foraging,Door,Adult,{},{}
50,7,Foraging,Foraging,Adult,{0},{0}
50,8,Moving,Door,Adult,{},{1}
50,0,Foraging,Foraging,Adult,{7},{7}
50,1,Foraging,Door,Adult,{},{8}
50,4,Raised Guarding (Vigilant),Background,Adult,{},{}
51,6,Foraging,Door,Adult,{},{}
51,7,Foraging,Foraging,Adult,{},{}
51,8,Moving,Door,Adult,{},{1}
51,1,Foraging,Door,Adult,{},{8}
51,4,Raised Guarding (Vigilant),Background,Adult,{},{}
52,6,Foraging,Door,Adult,{},{}
52,7,Foraging,Foraging,Adult,{},{}
52,8,Moving,Door,Adult,{},{1}
52,1,Foraging,Door,Adult,{},{8}
52,4,Raised Guarding (Vigilant),Background,Adult,{},{}
53,6,Foraging,Door,Adult,{},{}
53,7,Foraging,Foraging,Adult,{},{}
53,8,Foraging,Door,Adult,{},{1}
53,1,Foraging,Door,Adult,{},{8}
53,4,Raised Guarding (Vigilant),Background,Adult,{},{}
54,6,Moving,Door,Adult,{},{}
54,7,Foraging,Foraging,Adult,{},{}
54,8,Foraging,Door,Adult,{},{1}
54,2,Foraging,Foraging,Adult,{},{}
54,1,Foraging,Door,Adult,{},{8}
54,4,Raised Guarding (Vigilant),Background,Adult,{},{}
55,6,Foraging,Door,Adult,{},{}
55,7,Foraging,Foraging,Adult,{},{}
55,8,Foraging,Door,Adult,{},{1}
55,2,Foraging,Foraging,Adult,{},{}
55,1,Foraging,Door,Adult,{},{8}
55,4,Raised Guarding (Vigilant),Background,Adult,{},{}
56,6,Moving,Door,Adult,{1},{1}
56,7,Foraging,Foraging,Adult,{0},{0}
56,8,Foraging,Door,Adult,{},{1}
56,2,Foraging,Foraging,Adult,{},{}
56,0,Foraging,Foraging,Adult,{7},{7}
56,1,Foraging,Door,Adult,{6},{6;8}
56,4,Raised Guarding (Vigilant),Background,Adult,{},{}
57,6,Foraging,Door,Adult,{1},{1;8}
57,7,Foraging,Foraging,Adult,{0},{0}
57,8,Foraging,Door,Adult,{},{6;1}
57,2,Foraging,Foraging,Adult,{},{}
57,0,Foraging,Foraging,Adult,{7},{7}
57,1,Foraging,Door,Adult,{6},{6;8}
57,4,Raised Guarding (Vigilant),Background,Adult,{},{}
58,6,Foraging,Door,Adult,{1},{1;8}
58,7,Foraging,Foraging,Adult,{},{}
58,8,Moving,Door,Adult,{},{6;1}
58,2,Foraging,Foraging,Adult,{},{}
58,1,Moving,Door,Adult,{6},{6;8}
58,4,Raised Guarding (Vigilant),Background,Adult,{},{}
59,6,Moving,Door,Adult,{},{1;8}
59,7,Foraging,Foraging,Adult,{},{}
59,8,Moving,Door,Adult,{},{6}
59,2,Foraging,Foraging,Adult,{},{}
59,1,Moving,Door,Adult,{},{6}
59,4,Raised Guarding (Vigilant),Background,Adult,{},{}
60,6,Moving,Door,Adult,{},{8}
60,7,Foraging,Foraging,Adult,{},{}
60,8,Foraging,Door,Adult,{},{6}
60,2,Foraging,Foraging,Adult,{},{}
60,1,Foraging,Door,Adult,{},{}
60,4,Raised Guarding (Vigilant),Background,Adult,{},{}
61,6,Moving,Door,Adult,{},{8}
61,7,Foraging,Foraging,Adult,{},{}
61,8,Foraging,Door,Adult,{},{6}
61,2,Moving,Foraging,Adult,{},{}
61,1,Foraging,Door,Adult,{},{}
61,4,Raised Guarding (Vigilant),Background,Adult,{},{}
62,6,Moving,Waiting Area,Adult,{},{}
62,7,Foraging,Foraging,Adult,{},{}
62,8,Foraging,Door,Adult,{},{}
62,2,Low sitting/standing (stationary),Foraging,Adult,{},{}
62,1,Foraging,Door,Adult,{},{}
62,4,Raised Guarding (Vigilant),Background,Adult,{},{}
63,6,Moving,Waiting Area,Adult,{},{}
63,7,Foraging,Foraging,Adult,{},{2}
63,8,Foraging,Door,Adult,{},{}
63,2,Low sitting/standing (stationary),Foraging,Adult,{},{7}
63,1,Foraging,Door,Adult,{},{}
63,4,Raised Guarding (Vigilant),Background,Adult,{},{}
64,6,Moving,Waiting Area,Adult,{},{}
64,7,Foraging,Foraging,Adult,{},{2}
64,8,Foraging,Door,Adult,{},{}
64,2,Low sitting/standing (stationary),Foraging,Adult,{},{7}
64,1,Foraging,Door,Adult,{},{}
64,4,Raised Guarding (Vigilant),Background,Adult,{},{}
65,7,Foraging,Foraging,Adult,{},{2}
65,8,Foraging,Door,Adult,{},{}
65,2,Low sitting/standing (stationary),Foraging,Adult,{},{7}
65,1,Foraging,Door,Adult,{},{}
65,4,Raised Guarding (Vigilant),Background,Adult,{},{}
66,7,Foraging,Foraging,Adult,{},{2}
66,8,Foraging,Door,Adult,{},{}
66,2,Low sitting/standing (stationary),Foraging,Adult,{},{7}
66,1,Foraging,Door,Adult,{},{}
66,4,Raised Guarding (Vigilant),Background,Adult,{},{}
67,7,Foraging,Foraging,Adult,{},{2}
67,8,Foraging,Door,Adult,{},{}
67,2,Moving,Foraging,Adult,{},{7}
67,1,Foraging,Door,Adult,{},{}
67,4,Raised Guarding (Vigilant),Background,Adult,{},{}
68,7,Foraging,Foraging,Adult,{},{}
68,8,Foraging,Door,Adult,{},{}
68,2,Moving,Foraging,Adult,{},{}
68,1,Foraging,Door,Adult,{},{}
68,4,Raised Guarding (Vigilant),Background,Adult,{},{}
69,7,Foraging,Foraging,Adult,{},{}
69,8,Foraging,Door,Adult,{},{}
69,2,Foraging,Foraging,Adult,{},{}
69,1,Foraging,Door,Adult,{},{}
69,4,Raised Guarding (Vigilant),Background,Adult,{},{}
70,7,Foraging,Foraging,Adult,{},{}
70,8,Foraging,Door,Adult,{},{}
70,2,Foraging,Foraging,Adult,{},{}
70,1,Moving,Door,Adult,{},{}
70,4,Raised Guarding (Vigilant),Background,Adult,{},{}
71,7,Foraging,Foraging,Adult,{},{}
71,8,Foraging,Door,Adult,{},{}
71,2,Foraging,Foraging,Adult,{},{}
71,1,Moving,Waiting Area,Adult,{},{}
71,4,Raised Guarding (Vigilant),Background,Adult,{},{}
72,6,Foraging,Waiting Area,Adult,{},{}
72,7,Foraging,Foraging,Adult,{},{}
72,8,Foraging,Door,Adult,{},{}
72,2,Low sitting/standing (stationary),Foraging,Adult,{},{}
72,1,Foraging,Waiting Area,Adult,{},{}
72,4,Raised Guarding (Vigilant),Background,Adult,{},{}
73,6,Foraging,Waiting Area,Adult,{},{}
73,7,Foraging,Foraging,Adult,{},{}
73,8,Foraging,Door,Adult,{},{}
73,2,Low sitting/standing (stationary),Foraging,Adult,{},{}
73,1,Foraging,Waiting Area,Adult,{},{}
73,4,Raised Guarding (Vigilant),Background,Adult,{},{}
74,6,Foraging,Waiting Area,Adult,{},{}
74,7,Foraging,Foraging,Adult,{},{}
74,8,Foraging,Door,Adult,{},{}
74,2,Low sitting/standing (stationary),Foraging,Adult,{},{}
74,1,Moving,Waiting Area,Adult,{},{}
74,4,Raised Guarding (Vigilant),Background,Adult,{},{}
75,6,Moving,Waiting Area,Adult,{},{}
75,7,Foraging,Foraging,Adult,{},{}
75,8,Foraging,Door,Adult,{},{}
75,2,Low sitting/standing (stationary),Foraging,Adult,{},{}
75,1,Moving,Waiting Area,Adult,{},{}
75,4,Raised Guarding (Vigilant),Background,Adult,{},{}
76,6,Moving,Waiting Area,Adult,{},{}
76,7,Moving,Foraging,Adult,{},{2}
76,8,Foraging,Door,Adult,{},{}
76,2,Moving,Foraging,Adult,{},{7}
76,1,Foraging,Waiting Area,Adult,{},{}
76,4,Raised Guarding (Vigilant),Background,Adult,{},{}
77,6,Moving,Waiting Area,Adult,{},{}
77,7,Moving,Foraging,Adult,{2},{2}
77,8,Foraging,Door,Adult,{},{}
77,2,Foraging,Foraging,Adult,{7},{7}
77,1,Moving,Waiting Area,Adult,{},{}
77,4,Raised Guarding (Vigilant),Background,Adult,{},{}
78,6,Foraging,Waiting Area,Adult,{},{}
78,7,Foraging,Foraging,Adult,{},{2}
78,8,Foraging,Door,Adult,{},{}
78,2,Foraging,Foraging,Adult,{},{7}
78,1,Moving,Waiting Area,Adult,{},{}
78,4,Raised Guarding (Vigilant),Background,Adult,{},{}
79,6,Foraging,Waiting Area,Adult,{},{}
79,7,Foraging,Foraging,Adult,{},{}
79,8,Foraging,Door,Adult,{},{}
79,2,Foraging,Foraging,Adult,{},{}
79,4,Raised Guarding (Vigilant),Background,Adult,{},{}
80,6,Foraging,Waiting Area,Adult,{},{}
80,8,Foraging,Door,Adult,{},{}
80,2,Foraging,Foraging,Adult,{},{}
80,4,Raised Guarding (Vigilant),Background,Adult,{},{}
81,6,Foraging,Waiting Area,Adult,{},{}
81,8,Foraging,Door,Adult,{},{}
81,2,Foraging,Foraging,Adult,{},{}
81,1,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
81,4,Raised Guarding (Vigilant),Background,Adult,{},{}
82,6,Foraging,Waiting Area,Adult,{},{}
82,8,Foraging,Door,Adult,{},{}
82,2,Foraging,Foraging,Adult,{},{}
82,1,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
82,4,Raised Guarding (Vigilant),Background,Adult,{},{}
83,6,Foraging,Waiting Area,Adult,{},{}
83,8,Foraging,Door,Adult,{},{}
83,2,Foraging,Foraging,Adult,{},{}
83,9,Moving,Background,Adult,{},{}
83,1,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
83,4,Raised Guarding (Vigilant),Background,Adult,{},{}
84,6,Foraging,Waiting Area,Adult,{},{}
84,8,Foraging,Door,Adult,{},{}
84,2,Foraging,Foraging,Adult,{},{}
84,1,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
84,4,Raised Guarding (Vigilant),Background,Adult,{},{}
85,6,Foraging,Waiting Area,Adult,{},{}
85,8,Foraging,Door,Adult,{},{}
85,2,Moving,Foraging,Adult,{0},{0}
85,0,Foraging,Foraging,Adult,{2},{2}
85,1,Moving,Waiting Area,Adult,{},{}
85,4,Raised Guarding (Vigilant),Background,Adult,{},{}
86,6,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
86,8,Foraging,Door,Adult,{},{}
86,2,Moving,Foraging,Adult,{0},{0}
86,0,Foraging,Foraging,Adult,{2},{2}
86,1,Moving,Waiting Area,Adult,{},{}
86,4,Moving,Background,Adult,{},{}
87,8,Foraging,Door,Adult,{},{}
87,2,Moving,Foraging,Adult,{0},{0}
87,9,Low sitting/standing (stationary),Waiting Area,Adult,{},{1}
87,0,Foraging,Foraging,Adult,{2},{2}
87,1,Moving,Waiting Area,Adult,{},{9}
87,4,Moving,Background,Adult,{},{}
88,6,Moving,Waiting Area,Adult,{},{}
88,8,Foraging,Door,Adult,{},{}
88,2,Foraging,Foraging,Adult,{0},{0}
88,9,Moving,Waiting Area,Adult,{},{}
88,0,Foraging,Foraging,Adult,{2},{2}
89,8,Foraging,Door,Adult,{},{}
89,2,Foraging,Foraging,Adult,{0},{0}
89,9,Moving,Waiting Area,Adult,{},{}
89,0,Foraging,Foraging,Adult,{2},{2}
89,1,Moving,Background,Adult,{},{}
90,8,Foraging,Door,Adult,{},{}
90,2,Foraging,Foraging,Adult,{0},{0}
90,9,Moving,Waiting Area,Adult,{},{}
90,0,Foraging,Foraging,Adult,{2},{2}
90,1,Moving,Background,Adult,{},{}
90,4,Moving,Foraging,Adult,{},{}
91,8,Foraging,Door,Adult,{},{}
91,2,Foraging,Foraging,Adult,{},{0}
91,9,Moving,Waiting Area,Adult,{},{}
91,0,Foraging,Foraging,Adult,{},{4;2}
91,1,Moving,Background,Adult,{},{}
91,4,Moving,Foraging,Adult,{},{0}
92,8,Foraging,Door,Adult,{},{}
92,2,Foraging,Foraging,Adult,{4},{4}
92,9,Moving,Waiting Area,Adult,{},{}
92,1,Moving,Background,Adult,{},{}
92,4,Moving,Foraging,Adult,{2},{2}
93,8,Foraging,Door,Adult,{},{}
93,2,Foraging,Foraging,Adult,{},{4}
93,9,Moving,Waiting Area,Adult,{},{}
93,1,Moving,Background,Adult,{},{}
93,4,Moving,Foraging,Adult,{},{2}
94,8,Foraging,Door,Adult,{},{}
94,2,Foraging,Foraging,Adult,{},{}
94,9,Moving,Waiting Area,Adult,{},{}
94,1,Low sitting/standing (stationary),Background,Adult,{},{}
94,4,Moving,Foraging,Adult,{},{}
95,8,Foraging,Door,Adult,{},{}
95,2,Foraging,Foraging,Adult,{},{}
95,9,Moving,Waiting Area,Adult,{},{}
95,1,Low sitting/standing (stationary),Background,Adult,{},{}
95,4,Moving,Door,Adult,{},{}
96,8,Foraging,Door,Adult,{},{}
96,2,Moving,Foraging,Adult,{},{}
96,9,Moving,Waiting Area,Adult,{},{}
96,1,Low sitting/standing (stationary),Background,Adult,{},{}
96,4,Low sitting/standing (stationary),Door,Adult,{},{}
97,8,Foraging,Door,Adult,{},{}
97,2,Foraging,Foraging,Adult,{},{}
97,9,Moving,Waiting Area,Adult,{},{}
97,1,Low sitting/standing (stationary),Background,Adult,{},{}
97,4,Moving,Door,Adult,{},{}
98,8,Foraging,Door,Adult,{},{}
98,2,Moving,Foraging,Adult,{},{}
98,9,Moving,Door,Adult,{},{}
98,1,Low sitting/standing (stationary),Background,Adult,{},{}
98,4,Moving,Foraging,Adult,{},{}
99,8,Foraging,Door,Adult,{},{}
99,2,Foraging,Foraging,Adult,{},{}
99,9,Moving,Door,Adult,{},{}
99,1,Low sitting/standing (stationary),Background,Adult,{},{}
99,4,Foraging,Foraging,Adult,{},{}
100,8,Foraging,Door,Adult,{},{}
