Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours
123,11,Moving,Background,Adult,{},{5}
124,5,Low sitting/standing (stationary),Background,Adult,{11},{11}
124,11,Moving,Background,Adult,{5},{5}
125,5,Low sitting/standing (stationary),Background,Adult,{11},{11}
125,11,Moving,Background,Adult,{5},{5}
126,5,Low sitting/standing (stationary),Background,Adult,{11},{11}
126,11,Moving,Background,Adult,{5},{5}
127,5,Low sitting/standing (stationary),Background,Adult,{},{11}
127,11,Low sitting/standing (stationary),Background,Adult,{},{5}
129,5,Moving,Background,Adult,{},{11}
129,11,Moving,Background,Adult,{},{5}
130,5,Low sitting/standing (stationary),Background,Adult,{},{11}
130,11,Moving,Background,Adult,{},{5}
131,5,Low sitting/standing (stationary),Background,Adult,{},{}
132,5,Low sitting/standing (stationary),Background,Adult,{},{}
133,5,Low sitting/standing (stationary),Background,Adult,{},{}
134,5,Low sitting/standing (stationary),Background,Adult,{},{}
135,5,Low sitting/standing (stationary),Background,Adult,{},{}
136,5,Low sitting/standing (stationary),Background,Adult,{},{11}
136,11,Moving,Foraging,Adult,{},{5}
137,5,Low sitting/standing (stationary),Background,Adult,{},{}
137,11,Moving,Foraging,Adult,{},{}
138,5,Low sitting/standing (stationary),Background,Adult,{},{}
138,11,Raised Guarding (Vigilant),Foraging,Adult,{},{}
139,5,Low sitting/standing (stationary),Background,Adult,{},{}
139,11,Raised Guarding (Vigilant),Foraging,Adult,{},{}
140,5,Low sitting/standing (stationary),Background,Adult,{},{}
140,11,Raised Guarding (Vigilant),Foraging,Adult,{},{}
141,5,Low sitting/standing (stationary),Background,Adult,{},{}
141,11,Raised Guarding (Vigilant),Foraging,Adult,{},{}
142,5,Low sitting/standing (stationary),Background,Adult,{},{}
142,11,Low sitting/standing (stationary),Foraging,Adult,{},{}
143,5,Low sitting/standing (stationary),Background,Adult,{},{}
143,11,Low sitting/standing (stationary),Foraging,Adult,{},{}
144,5,Low sitting/standing (stationary),Background,Adult,{},{}
144,11,High sitting/standing (Vigilant),Foraging,Adult,{},{}
145,5,Low sitting/standing (stationary),Background,Adult,{},{}
145,11,High sitting/standing (Vigilant),Foraging,Adult,{},{}
146,5,Low sitting/standing (stationary),Background,Adult,{},{}
146,11,High sitting/standing (Vigilant),Foraging,Adult,{},{}
147,5,Low sitting/standing (stationary),Background,Adult,{},{}
147,11,High sitting/standing (Vigilant),Foraging,Adult,{},{}
148,5,Low sitting/standing (stationary),Background,Adult,{},{}
148,11,High sitting/standing (Vigilant),Foraging,Adult,{},{}
149,5,Low sitting/standing (stationary),Background,Adult,{},{}
149,11,High sitting/standing (Vigilant),Foraging,Adult,{},{}
150,5,Low sitting/standing (stationary),Background,Adult,{},{}
150,11,Low sitting/standing (stationary),Foraging,Adult,{},{}
151,5,Low sitting/standing (stationary),Background,Adult,{},{}
151,11,Low sitting/standing (stationary),Foraging,Adult,{},{}
152,5,Low sitting/standing (stationary),Background,Adult,{},{}
152,11,Low sitting/standing (stationary),Foraging,Adult,{},{}
153,5,Low sitting/standing (stationary),Background,Adult,{},{}
153,11,Low sitting/standing (stationary),Foraging,Adult,{},{}
154,5,Low sitting/standing (stationary),Background,Adult,{},{}
154,11,Low sitting/standing (stationary),Foraging,Adult,{},{}
155,5,Low sitting/standing (stationary),Background,Adult,{},{}
155,11,Low sitting/standing (stationary),Foraging,Adult,{},{}
156,5,Low sitting/standing (stationary),Background,Adult,{},{12}
156,11,Low sitting/standing (stationary),Foraging,Adult,{},{}
156,12,Moving,Background,Adult,{},{5}
157,5,Moving,Background,Adult,{},{11}
157,11,Low sitting/standing (stationary),Foraging,Adult,{},{5}
158,11,Low sitting/standing (stationary),Foraging,Adult,{},{}
159,13,Low sitting/standing (stationary),Background,Adult,{},{}
160,11,Moving,Background,Adult,{},{13}
160,13,Low sitting/standing (stationary),Background,Adult,{},{11}
161,11,Moving,Background,Adult,{},{}
162,11,Low sitting/standing (stationary),Background,Adult,{},{}
164,14,Low sitting/standing (stationary),Foraging,Adult,{},{}
165,13,Low sitting/standing (stationary),Background,Adult,{},{}
165,14,Low sitting/standing (stationary),Foraging,Adult,{},{}
166,14,Low sitting/standing (stationary),Foraging,Adult,{},{}
167,13,Low sitting/standing (stationary),Background,Adult,{},{}
167,14,Low sitting/standing (stationary),Foraging,Adult,{},{}
168,13,Low sitting/standing (stationary),Background,Adult,{},{}
168,14,Low sitting/standing (stationary),Foraging,Adult,{},{}
169,14,Low sitting/standing (stationary),Foraging,Adult,{},{}
170,14,Low sitting/standing (stationary),Foraging,Adult,{},{}
171,14,Low sitting/standing (stationary),Foraging,Adult,{},{}
172,14,Low sitting/standing (stationary),Foraging,Adult,{},{}
173,13,Low sitting/standing (stationary),Background,Adult,{},{}
173,14,Low sitting/standing (stationary),Foraging,Adult,{},{}
174,13,Low sitting/standing (stationary),Background,Adult,{},{}
174,14,Low sitting/standing (stationary),Foraging,Adult,{},{}
175,13,Low sitting/standing (stationary),Background,Adult,{},{}
175,14,Low sitting/standing (stationary),Foraging,Adult,{},{}
176,14,Low sitting/standing (stationary),Foraging,Adult,{},{}
177,14,Low sitting/standing (stationary),Foraging,Adult,{},{}
178,14,Low sitting/standing (stationary),Foraging,Adult,{},{}
179,13,Low sitting/standing (stationary),Background,Adult,{},{}
179,14,Low sitting/standing (stationary),Foraging,Adult,{},{}
180,14,Low sitting/standing (stationary),Foraging,Adult,{},{}
181,13,Moving,Background,Adult,{},{}
182,13,High sitting/standing (Vigilant),Background,Adult,{17},{17}
182,14,Moving,Foraging,Adult,{},{}
182,17,Moving,Background,Adult,{13},{13}
183,14,Moving,Foraging,Adult,{},{}
183,17,Moving,Background,Adult,{},{}
184,19,Moving,Foraging,Adult,{17},{17}
184,17,Moving,Foraging,Adult,{19},{19}
185,17,High sitting/standing (Vigilant),Foraging,Adult,{21},{21}
185,21,High sitting/standing (Vigilant),Foraging,Adult,{17},{17}
186,19,Low sitting/standing (stationary),Waiting Area,Adult,{13;21},{13;21;17}
186,17,High sitting/standing (Vigilant),Foraging,Adult,{13;21},{19;21;13}
186,21,High sitting/standing (Vigilant),Foraging,Adult,{19;13;17},{19;13;17}
186,13,Moving,Foraging,Adult,{19;21;17},{19;21;17}
187,19,Low sitting/standing (stationary),Waiting Area,Adult,{21},{13;21;17}
187,17,High sitting/standing (Vigilant),Foraging,Adult,{13;21},{19;21;13}
187,21,High sitting/standing (Vigilant),Foraging,Adult,{19;13;17},{19;13;17}
187,13,Moving,Waiting Area,Adult,{21;17},{19;21;17}
188,17,High sitting/standing (Vigilant),Foraging,Adult,{21},{21}
188,21,High sitting/standing (Vigilant),Foraging,Adult,{17},{17}
188,13,Moving,Waiting Area,Adult,{},{}
189,17,High sitting/standing (Vigilant),Foraging,Adult,{21},{21}
189,21,High sitting/standing (Vigilant),Foraging,Adult,{17},{17}
189,13,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
190,17,High sitting/standing (Vigilant),Foraging,Adult,{21},{21}
190,21,High sitting/standing (Vigilant),Foraging,Adult,{17},{17}
190,13,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
191,17,Moving,Foraging,Adult,{21},{13;21}
191,21,High sitting/standing (Vigilant),Foraging,Adult,{17},{17}
191,13,Low sitting/standing (stationary),Waiting Area,Adult,{},{17}
194,17,Moving,Waiting Area,Adult,{},{}
195,17,Low sitting/standing (stationary),Waiting Area,Adult,{23},{23;24;25}
195,23,Low sitting/standing (stationary),Foraging,Adult,{24;17},{24;25;27;17}
195,24,High sitting/standing (Vigilant),Foraging,Adult,{23},{23;25;27;17}
195,27,Moving,Foraging,Adult,{},{23;24;25}
195,25,Low sitting/standing (stationary),Waiting Area,Adult,{},{23;24;27;17}
196,17,Low sitting/standing (stationary),Foraging,Adult,{},{24;28}
196,24,High sitting/standing (Vigilant),Foraging,Adult,{28},{28;17}
196,28,Low sitting/standing (stationary),Waiting Area,Adult,{24},{24;17}
197,17,Low sitting/standing (stationary),Foraging,Adult,{24},{24;28}
197,23,Moving,Waiting Area,Adult,{},{}
197,24,High sitting/standing (Vigilant),Foraging,Adult,{28;17},{28;17}
197,28,Low sitting/standing (stationary),Waiting Area,Adult,{24},{24;17}
198,17,Low sitting/standing (stationary),Foraging,Adult,{24},{24;28}
198,23,Moving,Waiting Area,Adult,{},{}
198,24,High sitting/standing (Vigilant),Foraging,Adult,{28;17},{28;17}
198,28,High sitting/standing (Vigilant),Waiting Area,Adult,{24},{24;17}
199,17,Low sitting/standing (stationary),Foraging,Adult,{24},{23;24}
199,23,Moving,Waiting Area,Adult,{},{17}
199,24,High sitting/standing (Vigilant),Foraging,Adult,{17},{17}
200,17,Low sitting/standing (stationary),Foraging,Adult,{24},{23;24}
200,23,Moving,Waiting Area,Adult,{},{17}
200,24,High sitting/standing (Vigilant),Foraging,Adult,{17},{17}
200,29,Moving,Foraging,Adult,{},{}
201,29,Moving,Foraging,Adult,{},{30}
201,30,Moving,Waiting Area,Adult,{},{29}
202,29,Foraging,Waiting Area,Adult,{30},{30}
202,30,Foraging,Waiting Area,Adult,{29},{29}
203,29,Foraging,Waiting Area,Adult,{30},{30}
203,30,Foraging,Waiting Area,Adult,{29},{29}
203,32,Moving,Waiting Area,Adult,{},{}
204,29,Foraging,Waiting Area,Adult,{30},{30}
204,30,Foraging,Waiting Area,Adult,{29},{29}
204,33,Moving,Waiting Area,Adult,{},{}
205,29,Foraging,Waiting Area,Adult,{30},{30;31}
205,30,Foraging,Waiting Area,Adult,{29;31},{29;31}
205,32,Moving,Waiting Area,Adult,{},{}
205,34,Foraging,Waiting Area,Adult,{},{}
205,35,Moving,Background,Adult,{},{}
205,31,Moving,Waiting Area,Adult,{30},{30;29}
206,29,Foraging,Waiting Area,Adult,{30},{30}
206,30,Foraging,Waiting Area,Adult,{29},{29;31}
206,32,Moving,Waiting Area,Adult,{},{31;34}
206,34,Foraging,Waiting Area,Adult,{},{32}
206,31,Foraging,Waiting Area,Adult,{},{30;32}
206,36,Low sitting/standing (stationary),Foraging,Adult,{},{}
207,29,Foraging,Waiting Area,Adult,{},{30}
207,30,Foraging,Waiting Area,Adult,{},{29;31}
207,34,Foraging,Waiting Area,Adult,{},{}
207,33,Moving,Waiting Area,Adult,{},{}
207,35,Foraging,Background,Adult,{},{}
207,31,Foraging,Waiting Area,Adult,{},{30}
207,36,Low sitting/standing (stationary),Foraging,Adult,{},{}
208,29,Foraging,Waiting Area,Adult,{},{30}
208,30,Foraging,Waiting Area,Adult,{},{29;31}
208,34,Foraging,Waiting Area,Adult,{},{}
208,33,Foraging,Waiting Area,Adult,{},{}
208,35,Foraging,Background,Adult,{},{}
208,31,Foraging,Waiting Area,Adult,{},{30}
208,36,Low sitting/standing (stationary),Foraging,Adult,{},{}
209,29,Foraging,Waiting Area,Adult,{},{30}
209,30,Foraging,Waiting Area,Adult,{},{29;31}
209,34,Foraging,Waiting Area,Adult,{},{}
209,33,Foraging,Waiting Area,Adult,{},{}
209,35,Foraging,Background,Adult,{},{}
209,31,Foraging,Waiting Area,Adult,{},{30}
210,29,Foraging,Waiting Area,Adult,{},{30}
210,30,Foraging,Waiting Area,Adult,{},{29;31}
210,34,Foraging,Waiting Area,Adult,{},{}
210,33,Foraging,Waiting Area,Adult,{},{}
210,35,Foraging,Background,Adult,{},{}
210,31,Foraging,Waiting Area,Adult,{},{30}
211,29,Foraging,Waiting Area,Adult,{},{30}
211,30,Foraging,Waiting Area,Adult,{},{29;31}
211,32,Foraging,Waiting Area,Adult,{},{34}
211,34,Foraging,Waiting Area,Adult,{},{32;31}
211,33,Foraging,Waiting Area,Adult,{},{}
211,35,Foraging,Background,Adult,{},{}
211,31,Foraging,Waiting Area,Adult,{},{30;34}
212,29,Foraging,Waiting Area,Adult,{},{30}
212,30,Foraging,Waiting Area,Adult,{},{29;31}
212,34,Foraging,Waiting Area,Adult,{},{31}
212,33,Foraging,Waiting Area,Adult,{},{}
212,35,Foraging,Background,Adult,{},{}
212,31,Foraging,Waiting Area,Adult,{},{30;34}
213,29,Foraging,Waiting Area,Adult,{},{30}
213,30,Foraging,Waiting Area,Adult,{},{29;31}
213,33,Foraging,Waiting Area,Adult,{},{}
213,35,Foraging,Background,Adult,{},{}
213,31,Foraging,Waiting Area,Adult,{},{30}
214,29,Foraging,Waiting Area,Adult,{},{30}
214,30,Foraging,Waiting Area,Adult,{},{29;31}
214,33,Foraging,Waiting Area,Adult,{},{}
214,35,Foraging,Waiting Area,Adult,{},{}
214,31,Foraging,Waiting Area,Adult,{},{30}
215,29,Foraging,Waiting Area,Adult,{},{30}
215,30,Foraging,Waiting Area,Adult,{},{29;31}
215,33,Foraging,Waiting Area,Adult,{},{}
215,35,Foraging,Waiting Area,Adult,{},{}
215,31,Foraging,Waiting Area,Adult,{},{30}
216,29,Foraging,Waiting Area,Adult,{},{30}
216,30,Foraging,Waiting Area,Adult,{},{29;31}
216,33,Foraging,Waiting Area,Adult,{},{}
216,35,Foraging,Waiting Area,Adult,{},{}
216,31,Foraging,Waiting Area,Adult,{},{30}
216,37,Moving,Waiting Area,Adult,{},{}
217,29,Foraging,Waiting Area,Adult,{},{30}
217,30,Foraging,Waiting Area,Adult,{},{29;31}
217,33,Foraging,Waiting Area,Adult,{},{}
217,35,Foraging,Waiting Area,Adult,{},{}
217,31,Foraging,Waiting Area,Adult,{},{30}
217,37,Moving,Waiting Area,Adult,{},{}
218,29,Low sitting/standing (stationary),Waiting Area,Adult,{},{30}
218,30,Foraging,Waiting Area,Adult,{},{29}
218,34,Foraging,Waiting Area,Adult,{},{31}
218,33,Foraging,Waiting Area,Adult,{},{}
218,35,Foraging,Waiting Area,Adult,{},{}
218,31,Foraging,Waiting Area,Adult,{},{34}
218,37,Foraging,Waiting Area,Adult,{},{}
219,29,Foraging,Waiting Area,Adult,{},{30}
219,30,Foraging,Waiting Area,Adult,{},{29}
219,33,Foraging,Waiting Area,Adult,{},{}
219,35,Foraging,Waiting Area,Adult,{},{}
219,31,Foraging,Waiting Area,Adult,{},{}
219,37,Foraging,Waiting Area,Adult,{},{}
220,29,Foraging,Waiting Area,Adult,{},{30}
220,30,Foraging,Waiting Area,Adult,{},{29;31}
220,33,Foraging,Waiting Area,Adult,{},{}
220,35,Foraging,Waiting Area,Adult,{},{}
220,31,Foraging,Waiting Area,Adult,{},{30}
220,37,Foraging,Waiting Area,Adult,{},{}
221,29,Foraging,Waiting Area,Adult,{},{30}
221,30,Foraging,Waiting Area,Adult,{},{29;31}
221,33,Foraging,Waiting Area,Adult,{},{}
221,35,Foraging,Waiting Area,Adult,{},{}
221,31,Foraging,Waiting Area,Adult,{},{30}
221,37,Foraging,Waiting Area,Adult,{},{}
222,29,Foraging,Waiting Area,Adult,{},{30}
222,30,Foraging,Waiting Area,Adult,{},{29;31}
222,33,Foraging,Waiting Area,Adult,{},{}
222,35,Foraging,Background,Adult,{},{}
222,31,Foraging,Waiting Area,Adult,{},{30}
222,37,Foraging,Waiting Area,Adult,{},{}
223,29,Foraging,Waiting Area,Adult,{},{30}
223,30,Foraging,Waiting Area,Adult,{},{29;31}
223,33,Foraging,Waiting Area,Adult,{},{}
223,35,Foraging,Background,Adult,{},{}
223,31,Foraging,Waiting Area,Adult,{},{30}
223,37,Foraging,Waiting Area,Adult,{},{}
223,38,Foraging,Waiting Area,Adult,{},{}
224,29,Foraging,Waiting Area,Adult,{},{30}
224,30,Foraging,Waiting Area,Adult,{},{29;31}
224,33,Foraging,Waiting Area,Adult,{},{}
224,35,Foraging,Waiting Area,Adult,{},{}
224,31,Foraging,Waiting Area,Adult,{},{30}
224,37,Foraging,Waiting Area,Adult,{},{}
225,29,Foraging,Waiting Area,Adult,{},{}
225,30,Foraging,Waiting Area,Adult,{},{31}
225,33,Foraging,Waiting Area,Adult,{},{}
225,35,Foraging,Waiting Area,Adult,{},{}
225,31,Low sitting/standing (stationary),Waiting Area,Adult,{},{30}
225,37,Foraging,Waiting Area,Adult,{},{}
226,29,Foraging,Waiting Area,Adult,{},{}
226,30,Foraging,Waiting Area,Adult,{},{31}
226,33,Foraging,Waiting Area,Adult,{},{}
226,35,Foraging,Waiting Area,Adult,{},{}
226,31,Low sitting/standing (stationary),Waiting Area,Adult,{},{30}
226,37,Foraging,Waiting Area,Adult,{},{}
227,29,Foraging,Waiting Area,Adult,{},{}
227,30,Foraging,Waiting Area,Adult,{},{31}
227,33,Foraging,Waiting Area,Adult,{},{}
227,35,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
227,31,Foraging,Waiting Area,Adult,{},{30}
227,37,Foraging,Waiting Area,Adult,{},{}
228,29,Foraging,Waiting Area,Adult,{},{}
228,30,Moving,Waiting Area,Adult,{},{}
228,33,Foraging,Waiting Area,Adult,{},{}
228,35,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
228,31,Foraging,Waiting Area,Adult,{},{}
228,37,Foraging,Waiting Area,Adult,{},{}
228,39,Moving,Waiting Area,Adult,{},{}
229,29,Foraging,Waiting Area,Adult,{},{}
229,30,Moving,Waiting Area,Adult,{},{}
229,33,Foraging,Waiting Area,Adult,{},{}
229,35,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
229,31,Foraging,Waiting Area,Adult,{},{}
229,37,Foraging,Waiting Area,Adult,{},{}
229,39,Moving,Waiting Area,Adult,{},{}
230,29,Foraging,Waiting Area,Adult,{},{}
230,30,Moving,Waiting Area,Adult,{},{}
230,33,Foraging,Waiting Area,Adult,{},{}
230,35,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
230,31,Foraging,Waiting Area,Adult,{},{}
230,37,Foraging,Waiting Area,Adult,{},{}
230,39,Moving,Background,Adult,{},{}
231,30,Moving,Waiting Area,Adult,{},{}
231,33,Foraging,Waiting Area,Adult,{},{}
231,31,Moving,Waiting Area,Adult,{},{}
231,37,Foraging,Waiting Area,Adult,{},{}
231,39,Moving,Background,Adult,{},{}
231,41,Moving,Waiting Area,Adult,{},{}
232,30,Moving,Waiting Area,Adult,{},{}
232,33,Foraging,Waiting Area,Adult,{},{}
232,31,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
232,37,Foraging,Waiting Area,Adult,{},{}
232,39,Moving,Waiting Area,Adult,{},{}
232,41,Moving,Waiting Area,Adult,{},{}
233,30,Low sitting/standing (stationary),Background,Adult,{},{35}
233,33,Foraging,Waiting Area,Adult,{},{}
233,35,Low sitting/standing (stationary),Waiting Area,Adult,{},{30}
233,31,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
233,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
233,39,Foraging,Waiting Area,Adult,{},{}
234,29,Foraging,Waiting Area,Adult,{31},{31}
234,33,Foraging,Waiting Area,Adult,{},{}
234,35,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
234,31,Foraging,Waiting Area,Adult,{29},{29}
234,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
234,39,Foraging,Waiting Area,Adult,{},{}
235,29,Foraging,Waiting Area,Adult,{31},{31}
235,33,Foraging,Waiting Area,Adult,{},{}
235,35,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
235,31,Foraging,Waiting Area,Adult,{29},{29}
235,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
235,39,Foraging,Waiting Area,Adult,{},{}
236,29,Foraging,Waiting Area,Adult,{31},{31}
236,30,Moving,Waiting Area,Adult,{},{}
236,33,Foraging,Waiting Area,Adult,{},{}
236,35,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
236,31,Foraging,Waiting Area,Adult,{29},{29}
236,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
236,39,Foraging,Waiting Area,Adult,{},{}
237,29,Foraging,Waiting Area,Adult,{31},{31}
237,30,Foraging,Waiting Area,Adult,{},{}
237,33,Foraging,Waiting Area,Adult,{},{}
237,35,Foraging,Waiting Area,Adult,{},{}
237,31,Foraging,Waiting Area,Adult,{29},{29}
237,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
237,39,Foraging,Waiting Area,Adult,{},{}
